round,source,target,count,value
8,5,24,0,0
8,5,25,0,0
8,5,26,0,0
8,5,27,0,0
8,5,28,0,0
8,5,29,0,0
8,5,30,0,0
8,5,31,0,0
8,6,0,0,0
8,6,1,0,0
8,6,2,0,10825
8,6,3,1,0
8,6,4,0,0
8,6,5,0,27
8,6,6,88,26498
8,6,7,0,4
8,6,8,4,4771
8,6,9,0,0
8,6,10,1,7610
8,6,11,0,0
8,6,12,2,1
8,6,13,3,6987
8,6,14,0,1624
8,6,15,0,79
8,6,16,0,14
8,6,17,16,6818
8,6,18,0,0
8,6,19,1,17
8,6,20,0,0
8,6,21,0,1980
8,6,22,1,5961
8,6,23,1,0
8,6,24,0,0
8,6,25,0,37
8,6,26,0,0
8,6,27,0,0
8,6,28,0,0
8,6,29,0,0
8,6,30,2,79
8,6,31,0,1869
8,7,0,1,0
8,7,1,1,328
8,7,2,0,0
8,7,3,0,2199
8,7,4,0,133
8,7,5,0,0
8,7,6,0,957
8,7,7,42,4958
8,7,8,0,3412
8,7,9,1,17
8,7,10,0,0
8,7,11,0,0
8,7,12,0,722
8,7,13,0,0
8,7,14,0,0
8,7,15,0,0
8,7,16,0,1049
8,7,17,0,280
8,7,18,0,357
8,7,19,0,14
8,7,20,0,0
8,7,21,0,1346
8,7,22,1,2518
8,7,23,0,0
8,7,24,0,0
8,7,25,1,7741
8,7,26,0,0
8,7,27,0,0
8,7,28,2,556
8,7,29,0,0
8,7,30,0,0
8,7,31,0,0
8,8,0,0,0
8,8,1,0,2084
8,8,2,2,2610
8,8,3,0,0
8,8,4,0,1615
8,8,5,1,8284
8,8,6,1,167
8,8,7,1,49
8,8,8,2,0
8,8,9,0,0
8,8,10,0,0
8,8,11,0,0
8,8,12,2,2
8,8,13,12,8834
8,8,14,0,0
8,8,15,0,0
8,8,16,0,371
8,8,17,3,4
8,8,18,0,0
8,8,19,1,721
8,8,20,0,0
8,8,21,0,149
8,8,22,5,11643
8,8,23,0,0
8,8,24,0,0
8,8,25,0,0
8,8,26,0,0
8,8,27,0,0
8,8,28,0,0
8,8,29,0,0
8,8,30,0,0
8,8,31,0,0
8,9,0,0,65
8,9,1,0,0
8,9,2,0,0
8,9,3,0,0
8,9,4,0,0
8,9,5,0,0
8,9,6,0,0
8,9,7,0,1
8,9,8,0,0
8,9,9,30,11216
8,9,10,0,0
8,9,11,0,0
8,9,12,0,2736
8,9,13,0,0
8,9,14,0,0
8,9,15,0,0
8,9,16,0,2543
8,9,17,0,0
8,9,18,0,419
8,9,19,0,0
8,9,20,1,2536
8,9,21,0,0
8,9,22,0,0
8,9,23,0,0
8,9,24,0,0
8,9,25,0,0
8,9,26,4,451
8,9,27,0,0
8,9,28,0,0
8,9,29,0,0
8,9,30,0,0
8,9,31,0,0
8,10,0,0,0
8,10,1,0,0
8,10,2,0,0
8,10,3,0,4293
8,10,4,0,0
8,10,5,0,0
8,10,6,0,13
8,10,7,0,0
8,10,8,5,89
8,10,9,0,0
8,10,10,56,18538
8,10,11,0,1023
8,10,12,0,0
8,10,13,0,0
8,10,14,2,77
8,10,15,0,5522
8,10,16,0,0
8,10,17,8,699
8,10,18,0,0
8,10,19,0,0
8,10,20,0,0
8,10,21,0,0
8,10,22,0,0
8,10,23,1,0
8,10,24,0,0
8,10,25,1,0
8,10,26,0,0
8,10,27,0,0
8,10,28,0,0
8,10,29,0,5487
8,10,30,1,3396
8,10,31,2,2746
8,11,0,0,0
8,11,1,0,0
8,11,2,0,0
8,11,3,1,3964
8,11,4,0,0
8,11,5,0,0
8,11,6,0,5
8,11,7,0,0
8,11,8,0,0
8,11,9,0,0
8,11,10,0,29
8,11,11,30,7926
8,11,12,0,179
8,11,13,0,0
8,11,14,0,0
8,11,15,0,0
8,11,16,0,0
8,11,17,0,0
8,11,18,0,0
8,11,19,0,0
8,11,20,0,0
8,11,21,0,0
8,11,22,0,0
8,11,23,0,0
8,11,24,0,0
8,11,25,0,40
8,11,26,0,0
8,11,27,0,0
8,11,28,0,4196
8,11,29,0,0
8,11,30,1,1628
8,11,31,0,0
8,12,0,0,0
8,12,1,0,0
8,12,2,0,0
8,12,3,2,1246
8,12,4,0,3
8,12,5,0,0
8,12,6,0,10946
8,12,7,1,1053
8,12,8,0,1003
8,12,9,6,1444
8,12,10,0,0
8,12,11,4,635
8,12,12,73,21991
8,12,13,0,0
8,12,14,0,0
8,12,15,0,0
8,12,16,2,4347
8,12,17,0,3447
8,12,18,0,145
8,12,19,0,0
8,12,20,8,3
8,12,21,0,559
8,12,22,0,314
8,12,23,2,0
8,12,24,1,0
8,12,25,0,5202
8,12,26,0,0
8,12,27,0,0
8,12,28,3,7373
8,12,29,0,0
8,12,30,0,253
8,12,31,0,0
8,13,0,0,0
8,13,1,0,0
8,13,2,0,0
8,13,3,0,0
8,13,4,0,0
8,13,5,0,0
8,13,6,0,0
8,13,7,0,0
8,13,8,0,0
8,13,9,0,0
8,13,10,0,0
8,13,11,0,0
8,13,12,0,0
8,13,13,14,2299
8,13,14,0,0
8,13,15,0,0
8,13,16,0,0
8,13,17,6,4272
8,13,18,0,0
8,13,19,13,7750
8,13,20,0,0
8,13,21,0,0
8,13,22,0,939
8,13,23,0,0
8,13,24,0,1722
8,13,25,0,0
8,13,26,0,0
8,13,27,16,28760
8,13,28,0,0
8,13,29,0,0
8,13,30,0,0
8,13,31,0,0
8,14,0,0,0
8,14,1,0,0
8,14,2,3,4079
8,14,3,0,0
8,14,4,0,0
8,14,5,0,0
8,14,6,1,2109
8,14,7,0,0
8,14,8,6,44
8,14,9,0,0
8,14,10,0,529
8,14,11,0,0
8,14,12,0,0
8,14,13,0,0
8,14,14,25,15804
8,14,15,0,7777
8,14,16,0,0
8,14,17,0,0
8,14,18,0,0
8,14,19,0,0
8,14,20,0,0
8,14,21,0,930
8,14,22,0,0
8,14,23,0,0
8,14,24,0,0
8,14,25,0,0
8,14,26,0,0
8,14,27,0,0
8,14,28,0,0
8,14,29,2,464
8,14,30,0,0
8,14,31,0,0
8,15,0,0,0
8,15,1,0,0
8,15,2,0,0
8,15,3,0,0
8,15,4,0,0
8,15,5,0,0
8,15,6,2,0
8,15,7,0,0
8,15,8,2,62
8,15,9,0,0
8,15,10,0,0
8,15,11,0,0
8,15,12,0,0
8,15,13,0,0
8,15,14,1,4223
8,15,15,14,5267
8,15,16,0,0
8,15,17,0,0
8,15,18,0,0
8,15,19,0,0
8,15,20,0,0
8,15,21,0,0
8,15,22,0,0
8,15,23,0,0
8,15,24,0,0
8,15,25,0,0
8,15,26,0,0
8,15,27,0,0
8,15,28,0,0
8,15,29,1,3092
8,15,30,0,0
8,15,31,0,0
8,16,0,1,1123
8,16,1,0,30
8,16,2,0,0
8,16,3,0,0
8,16,4,0,2535
8,16,5,0,0
8,16,6,0,1456
8,16,7,3,344
8,16,8,0,0
8,16,9,1,4207
8,16,10,0,0
8,16,11,0,0
8,16,12,2,1440
8,16,13,0,0
8,16,14,0,0
8,16,15,0,0
8,16,16,74,17020
8,16,17,0,527
8,16,18,0,51
8,16,19,3,1756
8,16,20,7,1785
8,16,21,0,0
8,16,22,0,5787
8,16,23,0,0
8,16,24,4,2147
8,16,25,0,0
8,16,26,2,4430
8,16,27,0,1
8,16,28,0,0
8,16,29,0,0
8,16,30,0,0
8,16,31,0,0
8,17,0,0,0
8,17,1,0,0
8,17,2,0,0
8,17,3,0,0
8,17,4,0,0
8,17,5,0,0
8,17,6,0,2970
8,17,7,0,0
8,17,8,0,0
8,17,9,0,177
8,17,10,0,39
8,17,11,0,0
8,17,12,4,17430
8,17,13,0,0
8,17,14,0,0
8,17,15,0,0
8,17,16,1,1331
8,17,17,62,19528
8,17,18,0,0
8,17,19,0,8
8,17,20,33,22687
8,17,21,0,0
8,17,22,0,600
8,17,23,21,4730
8,17,24,4,788
8,17,25,0,0
8,17,26,3,666
8,17,27,0,0
8,17,28,0,0
8,17,29,0,0
8,17,30,2,2265
8,17,31,0,35
8,18,0,1,160
8,18,1,0,0
8,18,2,0,0
8,18,3,0,782
8,18,4,0,251
8,18,5,0,0
8,18,6,0,1485
8,18,7,1,2020
8,18,8,0,0
8,18,9,2,2406
8,18,10,0,0
8,18,11,0,1
8,18,12,0,3850
8,18,13,0,0
8,18,14,0,0
8,18,15,0,0
8,18,16,1,2204
8,18,17,0,3
8,18,18,36,6772
8,18,19,0,0
8,18,20,0,0
8,18,21,0,0
8,18,22,0,0
8,18,23,0,0
8,18,24,0,0
8,18,25,1,665
8,18,26,0,0
8,18,27,0,0
8,18,28,1,2135
8,18,29,0,0
8,18,30,0,0
8,18,31,0,0
8,19,0,0,0
8,19,1,0,0
8,19,2,0,0
8,19,3,0,0
8,19,4,0,0
8,19,5,0,0
8,19,6,0,4
8,19,7,0,0
8,19,8,0,0
8,19,9,0,0
8,19,10,0,0
8,19,11,0,0
8,19,12,3,2936
8,19,13,0,0
8,19,14,0,0
8,19,15,0,0
8,19,16,0,0
8,19,17,0,180
8,19,18,0,0
8,19,19,0,0
8,19,20,5,3263
8,19,21,0,0
8,19,22,0,0
8,19,23,15,17044
8,19,24,0,0
8,19,25,0,0
8,19,26,0,0
8,19,27,0,0
8,19,28,0,0
8,19,29,0,0
8,19,30,1,9091
8,19,31,0,13
8,20,0,0,0
8,20,1,0,0
8,20,2,0,0
8,20,3,0,0
8,20,4,0,0
8,20,5,0,0
8,20,6,0,0
8,20,7,0,0
8,20,8,0,0
8,20,9,0,1226
8,20,10,0,0
8,20,11,0,0
8,20,12,0,151
8,20,13,0,0
8,20,14,0,0
8,20,15,0,0
8,20,16,0,55
8,20,17,0,99
8,20,18,0,0
8,20,19,0,0
8,20,20,32,16599
8,20,21,0,0
8,20,22,0,0
8,20,23,0,0
8,20,24,6,1908
8,20,25,0,0
8,20,26,6,7754
8,20,27,0,0
8,20,28,0,0
8,20,29,0,0
8,20,30,0,0
8,20,31,0,0
8,21,0,0,0
8,21,1,2,1546
8,21,2,4,3964
8,21,3,0,0
8,21,4,0,23
8,21,5,0,73
8,21,6,2,6096
8,21,7,0,2150
8,21,8,7,4669
8,21,9,0,0
8,21,10,0,0
8,21,11,0,0
8,21,12,1,1191
8,21,13,1,1055
8,21,14,0,996
8,21,15,0,0
8,21,16,0,19
8,21,17,0,26
8,21,18,0,0
8,21,19,0,0
8,21,20,0,0
8,21,21,63,19042
8,21,22,1,3979
8,21,23,0,0
8,21,24,0,0
8,21,25,0,1401
8,21,26,0,0
8,21,27,0,0
8,21,28,1,0
8,21,29,0,0
8,21,30,0,0
8,21,31,0,0
8,22,0,0,0
8,22,1,0,0
8,22,2,0,0
8,22,3,0,0
8,22,4,0,31
8,22,5,0,0
8,22,6,1,25
8,22,7,0,14
8,22,8,0,0
8,22,9,0,0
8,22,10,0,0
8,22,11,0,0
8,22,12,2,0
8,22,13,1,7915
8,22,14,0,0
8,22,15,0,0
8,22,16,2,3109
8,22,17,7,749
8,22,18,0,0
8,22,19,14,20690
8,22,20,0,0
8,22,21,0,0
8,22,22,53,15985
8,22,23,0,0
8,22,24,0,2519
8,22,25,0,0
8,22,26,0,0
8,22,27,1,5461
8,22,28,0,0
8,22,29,0,0
8,22,30,0,0
8,22,31,0,0
8,23,0,0,0
8,23,1,0,0
8,23,2,0,0
8,23,3,0,0
8,23,4,0,0
8,23,5,0,0
8,23,6,0,0
8,23,7,0,0
8,23,8,0,0
8,23,9,0,0
8,23,10,0,3246
8,23,11,0,0
8,23,12,0,0
8,23,13,0,0
8,23,14,0,0
8,23,15,0,0
8,23,16,0,0
8,23,17,18,1514
8,23,18,0,0
8,23,19,0,0
8,23,20,0,0
8,23,21,0,0
8,23,22,0,0
8,23,23,27,13699
8,23,24,0,0
8,23,25,0,0
8,23,26,0,0
8,23,27,0,0
8,23,28,0,0
8,23,29,0,0
8,23,30,0,423
8,23,31,1,18501
8,24,0,0,0
8,24,1,0,0
8,24,2,0,0
8,24,3,0,0
8,24,4,0,0
8,24,5,0,0
8,24,6,0,0
8,24,7,0,0
8,24,8,0,0
8,24,9,0,0
8,24,10,0,0
8,24,11,0,0
8,24,12,0,0
8,24,13,0,0
8,24,14,0,0
8,24,15,0,0
8,24,16,7,1688
8,24,17,4,9119
8,24,18,0,0
8,24,19,16,9999
8,24,20,0,346
8,24,21,0,0
8,24,22,0,788
8,24,23,0,0
8,24,24,39,27065
8,24,25,0,0
8,24,26,0,2165
8,24,27,15,18889
8,24,28,0,0
8,24,29,0,0
8,24,30,0,0
8,24,31,0,0
8,25,0,0,0
8,25,1,0,0
8,25,2,0,0
8,25,3,2,147
8,25,4,0,0
8,25,5,0,0
8,25,6,0,16
8,25,7,0,929
8,25,8,2,9818
8,25,9,0,0
8,25,10,0,0
8,25,11,0,0
8,25,12,0,0
8,25,13,0,0
8,25,14,0,301
8,25,15,0,0
8,25,16,0,0
8,25,17,0,0
8,25,18,0,0
8,25,19,0,0
8,25,20,0,0
8,25,21,0,2815
8,25,22,0,0
8,25,23,0,0
8,25,24,0,0
8,25,25,29,3651
8,25,26,0,0
8,25,27,0,0
8,25,28,2,6
8,25,29,0,0
8,25,30,0,0
8,25,31,0,0
8,26,0,0,0
8,26,1,0,0
8,26,2,0,0
8,26,3,0,0
8,26,4,0,0
8,26,5,0,0
8,26,6,0,0
8,26,7,0,0
8,26,8,0,0
8,26,9,0,0
8,26,10,0,0
8,26,11,0,0
8,26,12,1,53
8,26,13,0,0
8,26,14,0,0
8,26,15,0,0
8,26,16,3,5725
8,26,17,0,3404
8,26,18,0,0
8,26,19,2,141
8,26,20,1,6834
8,26,21,0,0
8,26,22,0,502
8,26,23,0,0
8,26,24,6,20722
8,26,25,0,0
8,26,26,33,14578
8,26,27,5,931
8,26,28,0,0
8,26,29,0,0
8,26,30,0,0
8,26,31,0,0
8,27,0,0,0
8,27,1,0,0
8,27,2,0,285
8,27,3,0,1
8,27,4,0,0
8,27,5,0,0
8,27,6,1,7900
8,27,7,0,0
8,27,8,11,15437
8,27,9,0,0
8,27,10,0,1931
8,27,11,0,0
8,27,12,0,0
8,27,13,0,0
8,27,14,1,21809
8,27,15,0,3328
8,27,16,0,0
8,27,17,0,0
8,27,18,0,0
8,27,19,0,0
8,27,20,0,0
8,27,21,0,3498
8,27,22,0,0
8,27,23,0,0
8,27,24,0,0
8,27,25,0,19
8,27,26,0,0
8,27,27,0,0
8,27,28,0,0
8,27,29,0,148
8,27,30,0,0
8,27,31,0,0
8,28,0,0,0
8,28,1,0,0
8,28,2,0,0
8,28,3,0,3071
8,28,4,0,0
8,28,5,0,0
8,28,6,0,1
8,28,7,0,3702
8,28,8,0,0
8,28,9,0,0
8,28,10,0,0
8,28,11,2,3156
8,28,12,0,106
8,28,13,0,0
8,28,14,0,0
8,28,15,0,0
8,28,16,0,0
8,28,17,0,0
8,28,18,0,1078
8,28,19,0,0
8,28,20,0,0
8,28,21,0,0
8,28,22,0,0
8,28,23,0,0
8,28,24,0,0
8,28,25,0,149
8,28,26,0,0
8,28,27,0,0
8,28,28,27,8198
8,28,29,0,0
8,28,30,0,1
8,28,31,0,0
8,29,0,0,0
8,29,1,0,0
8,29,2,0,0
8,29,3,0,2217
8,29,4,0,0
8,29,5,0,0
8,29,6,0,0
8,29,7,0,0
8,29,8,7,4312
8,29,9,0,0
8,29,10,0,858
8,29,11,0,144
8,29,12,0,0
8,29,13,0,0
8,29,14,6,2007
8,29,15,0,1453
8,29,16,0,0
8,29,17,0,0
8,29,18,0,0
8,29,19,0,0
8,29,20,0,0
8,29,21,0,0
8,29,22,0,0
8,29,23,0,0
8,29,24,0,0
8,29,25,1,0
8,29,26,0,0
8,29,27,0,0
8,29,28,0,0
8,29,29,25,7442
8,29,30,0,0
8,29,31,0,0
8,30,0,0,0
8,30,1,0,0
8,30,2,0,0
8,30,3,4,2370
8,30,4,0,0
8,30,5,0,0
8,30,6,0,4053
8,30,7,0,0
8,30,8,0,425
8,30,9,0,0
8,30,10,0,1164
8,30,11,3,4411
8,30,12,0,9182
8,30,13,0,0
8,30,14,0,0
8,30,15,0,0
8,30,16,0,0
8,30,17,5,2006
8,30,18,0,0
8,30,19,0,0
8,30,20,1,55
8,30,21,0,0
8,30,22,0,0
8,30,23,7,741
8,30,24,0,0
8,30,25,0,270
8,30,26,0,0
8,30,27,0,0
8,30,28,4,2827
8,30,29,0,0
8,30,30,59,15985
8,30,31,0,3
8,31,0,0,0
8,31,1,0,0
8,31,2,0,0
8,31,3,0,0
8,31,4,0,0
8,31,5,0,0
8,31,6,0,5765
8,31,7,0,0
8,31,8,0,0
8,31,9,0,0
8,31,10,0,3179
8,31,11,0,0
8,31,12,1,25
8,31,13,0,3213
8,31,14,0,0
8,31,15,0,0
8,31,16,3,597
8,31,17,43,54819
8,31,18,0,0
8,31,19,8,4228
8,31,20,2,2
8,31,21,0,0
8,31,22,0,2656
8,31,23,3,1424
8,31,24,1,344
8,31,25,0,0
8,31,26,0,0
8,31,27,11,5481
8,31,28,0,0
8,31,29,0,0
8,31,30,4,516
8,31,31,62,16959
9,0,0,20,5998
9,0,1,0,0
9,0,2,0,0
9,0,3,3,552
9,0,4,0,986
9,0,5,0,0
9,0,6,0,0
9,0,7,0,222
9,0,8,0,0
9,0,9,0,0
9,0,10,0,0
9,0,11,0,0
9,0,12,2,894
9,0,13,0,0
9,0,14,0,0
9,0,15,0,0
9,0,16,0,0
9,0,17,0,0
9,0,18,0,5461
9,0,19,0,0
9,0,20,0,3
9,0,21,0,0
9,0,22,0,0
9,0,23,0,0
9,0,24,0,0
9,0,25,0,0
9,0,26,0,0
9,0,27,0,0
9,0,28,0,0
9,0,29,0,0
9,0,30,0,0
9,0,31,0,0
9,1,0,0,0
9,1,1,0,0
9,1,2,0,0
9,1,3,1,4
9,1,4,2,4340
9,1,5,0,49
9,1,6,0,202
9,1,7,0,4855
9,1,8,0,0
9,1,9,2,1
9,1,10,0,0
9,1,11,0,0
9,1,12,0,0
9,1,13,2,60
9,1,14,0,0
9,1,15,0,0
9,1,16,0,0
9,1,17,0,0
9,1,18,0,0
9,1,19,0,0
9,1,20,0,0
9,1,21,0,4686
9,1,22,6,3898
9,1,23,0,0
9,1,24,0,0
9,1,25,0,0
9,1,26,0,0
9,1,27,0,0
9,1,28,0,0
9,1,29,0,3
9,1,30,0,0
9,1,31,0,0
9,2,0,0,0
9,2,1,2,3435
9,2,2,16,6380
9,2,3,0,0
9,2,4,0,0
9,2,5,0,1847
9,2,6,0,0
9,2,7,0,0
9,2,8,0,0
9,2,9,3,0
9,2,10,0,0
9,2,11,0,0
9,2,12,0,0
9,2,13,0,13
9,2,14,0,0
9,2,15,0,0
9,2,16,0,0
9,2,17,0,0
9,2,18,0,0
9,2,19,0,0
9,2,20,0,0
9,2,21,0,2408
9,2,22,1,1795
9,2,23,0,0
9,2,24,0,0
9,2,25,0,0
9,2,26,0,0
9,2,27,0,0
9,2,28,0,0
9,2,29,0,0
9,2,30,0,0
9,2,31,0,0
9,3,0,0,0
9,3,1,0,0
9,3,2,0,0
9,3,3,0,0
9,3,4,0,0
9,3,5,0,0
9,3,6,0,633
9,3,7,0,1371
9,3,8,9,7921
9,3,9,0,0
9,3,10,0,579
9,3,11,0,2103
9,3,12,0,0
9,3,13,0,0
9,3,14,4,2178
9,3,15,0,0
9,3,16,0,0
9,3,17,0,0
9,3,18,0,24
9,3,19,0,0
9,3,20,3,1717
9,3,21,0,29
9,3,22,0,0
9,3,23,0,0
9,3,24,0,0
9,3,25,2,2364
9,3,26,0,0
9,3,27,0,0
9,3,28,0,351
9,3,29,0,4208
9,3,30,8,1526
9,3,31,0,0
9,4,0,2,3701
9,4,1,0,0
9,4,2,0,0
9,4,3,5,243
9,4,4,28,9203
9,4,5,0,0
9,4,6,0,0
9,4,7,0,465
9,4,8,0,0
9,4,9,0,0
9,4,10,0,0
9,4,11,0,0
9,4,12,0,0
9,4,13,1,111
9,4,14,0,0
9,4,15,0,0
9,4,16,0,0
9,4,17,0,0
9,4,18,1,3046
9,4,19,0,0
9,4,20,0,0
9,4,21,0,3
9,4,22,1,46
9,4,23,0,0
9,4,24,0,0
9,4,25,0,0
9,4,26,0,0
9,4,27,0,0
9,4,28,0,0
9,4,29,0,0
9,4,30,0,0
9,4,31,0,0
9,5,0,0,0
9,5,1,0,0
9,5,2,0,1549
9,5,3,0,0
9,5,4,0,0
9,5,5,13,2006
9,5,6,0,0
9,5,7,0,0
9,5,8,0,0
9,5,9,2,0
9,5,10,0,0
9,5,11,0,0
9,5,12,0,0
9,5,13,0,0
9,5,14,0,0
9,5,15,0,0
9,5,16,0,0
9,5,17,0,0
9,5,18,0,0
9,5,19,0,0
9,5,20,0,0
9,5,21,1,1603
9,5,22,2,4310
9,5,23,0,0
9,5,24,0,0
9,5,25,0,0
9,5,26,0,0
9,5,27,0,0
9,5,28,0,0
9,5,29,0,0
9,5,30,0,0
9,5,31,0,0
9,6,0,0,0
9,6,1,3,5589
9,6,2,0,10363
9,6,3,3,1
9,6,4,0,2
9,6,5,0,21
9,6,6,82,27393
9,6,7,0,6
9,6,8,1,0
9,6,9,3,4406
9,6,10,4,7294
9,6,11,5,450
9,6,12,0,0
9,6,13,4,6203
9,6,14,0,0
9,6,15,0,1895
9,6,16,0,0
9,6,17,0,1492
9,6,18,0,0
9,6,19,0,0
9,6,20,9,797
9,6,21,0,917
9,6,22,0,779
9,6,23,5,0
9,6,24,0,0
9,6,25,0,35
9,6,26,0,0
9,6,27,0,0
9,6,28,0,0
9,6,29,2,744
9,6,30,0,0
9,6,31,5,993
9,7,0,3,10
9,7,1,0,0
9,7,2,0,0
9,7,3,1,2226
9,7,4,0,790
9,7,5,0,0
9,7,6,0,1785
9,7,7,43,6376
9,7,8,1,37
9,7,9,0,0
9,7,10,0,0
9,7,11,0,0
9,7,12,1,21
9,7,13,1,327
9,7,14,0,0
9,7,15,0,0
9,7,16,0,0
9,7,17,0,0
9,7,18,0,1841
9,7,19,0,2
9,7,20,3,2958
9,7,21,0,845
9,7,22,0,14
9,7,23,0,0
9,7,24,0,0
9,7,25,0,3960
9,7,26,0,0
9,7,27,0,0
9,7,28,0,3
9,7,29,1,1410
9,7,30,0,0
9,7,31,0,0
9,8,0,0,0
9,8,1,3,17930
9,8,2,0,238
9,8,3,0,0
9,8,4,0,0
9,8,5,0,0
9,8,6,2,9627
9,8,7,0,0
9,8,8,18,357
9,8,9,0,0
9,8,10,0,5145
9,8,11,0,20
9,8,12,0,0
9,8,13,0,24
9,8,14,3,3309
9,8,15,0,3435
9,8,16,0,0
9,8,17,0,0
9,8,18,0,0
9,8,19,0,0
9,8,20,3,0
9,8,21,0,2171
9,8,22,0,0
9,8,23,0,0
9,8,24,0,0
9,8,25,1,0
9,8,26,0,0
9,8,27,0,0
9,8,28,0,0
9,8,29,7,10118
9,8,30,0,0
9,8,31,0,0
9,9,0,1,306
9,9,1,0,0
9,9,2,0,0
9,9,3,10,5885
9,9,4,0,0
9,9,5,0,0
9,9,6,0,2
9,9,7,0,2
9,9,8,0,0
9,9,9,0,0
9,9,10,0,0
9,9,11,0,0
9,9,12,5,11301
9,9,13,0,0
9,9,14,0,0
9,9,15,0,0
9,9,16,0,0
9,9,17,0,0
9,9,18,0,71
9,9,19,0,0
9,9,20,2,4801
9,9,21,0,0
9,9,22,0,0
9,9,23,0,114
9,9,24,0,0
9,9,25,0,0
9,9,26,0,89
9,9,27,0,0
9,9,28,0,0
9,9,29,0,0
9,9,30,0,0
9,9,31,0,0
9,10,0,0,0
9,10,1,1,0
9,10,2,0,0
9,10,3,0,0
9,10,4,0,0
9,10,5,0,0
9,10,6,0,10
9,10,7,0,0
9,10,8,1,1882
9,10,9,0,0
9,10,10,50,14403
9,10,11,7,6409
9,10,12,0,0
9,10,13,0,0
9,10,14,3,5420
9,10,15,0,5354
9,10,16,0,0
9,10,17,0,1
9,10,18,0,0
9,10,19,0,0
9,10,20,3,2
9,10,21,0,0
9,10,22,0,0
9,10,23,0,0
9,10,24,0,0
9,10,25,0,0
9,10,26,0,0
9,10,27,0,0
9,10,28,0,0
9,10,29,1,2
9,10,30,0,1632
9,10,31,1,2323
9,11,0,0,0
9,11,1,0,0
9,11,2,0,0
9,11,3,0,0
9,11,4,0,0
9,11,5,0,0
9,11,6,0,0
9,11,7,0,7
9,11,8,6,4893
9,11,9,0,0
9,11,10,0,0
9,11,11,27,1299
9,11,12,0,0
9,11,13,0,0
9,11,14,0,20
9,11,15,0,0
9,11,16,0,0
9,11,17,0,0
9,11,18,0,18
9,11,19,0,0
9,11,20,1,1498
9,11,21,0,0
9,11,22,0,0
9,11,23,0,0
9,11,24,0,0
9,11,25,0,39
9,11,26,0,0
9,11,27,0,0
9,11,28,4,3806
9,11,29,0,0
9,11,30,6,6058
9,11,31,0,0
9,12,0,0,0
9,12,1,0,0
9,12,2,0,0
9,12,3,5,6048
9,12,4,0,0
9,12,5,0,0
9,12,6,0,6052
9,12,7,0,678
9,12,8,0,615
9,12,9,0,0
9,12,10,0,0
9,12,11,5,1320
9,12,12,23,1535
9,12,13,1,2317
9,12,14,0,0
9,12,15,0,0
9,12,16,2,0
9,12,17,0,2538
9,12,18,0,153
9,12,19,0,0
9,12,20,8,27022
9,12,21,0,5
9,12,22,0,0
9,12,23,8,831
9,12,24,0,0
9,12,25,0,7351
9,12,26,0,4
9,12,27,0,0
9,12,28,0,5117
9,12,29,0,23
9,12,30,0,0
9,12,31,1,336
9,13,0,0,0
9,13,1,0,0
9,13,2,0,1343
9,13,3,0,0
9,13,4,0,8
9,13,5,0,7644
9,13,6,0,14
9,13,7,0,0
9,13,8,0,0
9,13,9,11,12336
9,13,10,0,0
9,13,11,0,0
9,13,12,0,0
9,13,13,31,3437
9,13,14,0,0
9,13,15,0,0
9,13,16,0,0
9,13,17,1,698
9,13,18,0,0
9,13,19,0,1952
9,13,20,0,0
9,13,21,0,26
9,13,22,0,1538
9,13,23,0,0
9,13,24,0,0
9,13,25,0,0
9,13,26,0,0
9,13,27,0,0
9,13,28,0,0
9,13,29,0,0
9,13,30,0,0
9,13,31,0,0
9,14,0,0,0
9,14,1,8,10608
9,14,2,0,3326
9,14,3,0,0
9,14,4,0,0
9,14,5,0,0
9,14,6,1,394
9,14,7,0,0
9,14,8,0,0
9,14,9,0,0
9,14,10,1,195
9,14,11,0,0
9,14,12,0,0
9,14,13,0,0
9,14,14,15,952
9,14,15,0,6036
9,14,16,0,0
9,14,17,0,0
9,14,18,0,0
9,14,19,0,0
9,14,20,0,0
9,14,21,0,432
9,14,22,0,0
9,14,23,0,0
9,14,24,0,0
9,14,25,0,0
9,14,26,0,0
9,14,27,0,0
9,14,28,0,0
9,14,29,2,1959
9,14,30,0,0
9,14,31,0,0
9,15,0,0,0
9,15,1,3,1535
9,15,2,0,0
9,15,3,0,0
9,15,4,0,0
9,15,5,0,0
9,15,6,0,0
9,15,7,0,0
9,15,8,0,0
9,15,9,0,0
9,15,10,0,0
9,15,11,0,0
9,15,12,0,0
9,15,13,0,0
9,15,14,1,1613
9,15,15,14,5460
9,15,16,0,0
9,15,17,0,0
9,15,18,0,0
9,15,19,0,0
9,15,20,0,0
9,15,21,0,0
9,15,22,0,0
9,15,23,0,0
9,15,24,0,0
9,15,25,0,0
9,15,26,0,0
9,15,27,0,0
9,15,28,0,0
9,15,29,0,997
9,15,30,0,0
9,15,31,0,0
9,16,0,1,1097
9,16,1,0,0
9,16,2,0,0
9,16,3,22,13238
9,16,4,1,1841
9,16,5,0,0
9,16,6,2,564
9,16,7,0,0
9,16,8,0,0
9,16,9,0,0
9,16,10,0,0
9,16,11,0,0
9,16,12,4,4570
9,16,13,5,3029
9,16,14,0,0
9,16,15,0,0
9,16,16,0,0
9,16,17,1,4117
9,16,18,0,165
9,16,19,0,2327
9,16,20,3,914
