round,source,target,count,value
2,49,32,0,0
2,49,33,0,0
2,49,34,0,2
2,49,35,0,0
2,49,36,0,0
2,49,37,4,364
2,49,38,0,0
2,49,39,0,0
2,49,40,0,0
2,49,41,0,0
2,49,42,0,0
2,49,43,0,0
2,49,44,0,0
2,49,45,0,0
2,49,46,0,0
2,49,47,0,0
2,49,48,0,0
2,49,49,0,0
2,49,50,0,984
2,49,51,0,515
2,49,52,4,1578
2,49,53,0,0
2,49,54,0,0
2,49,55,2,3
2,49,56,0,0
2,49,57,0,0
2,49,58,0,0
2,49,59,0,0
2,49,60,0,0
2,49,61,0,0
2,49,62,0,0
2,49,63,0,0
2,50,0,0,0
2,50,1,0,0
2,50,2,0,0
2,50,3,0,0
2,50,4,0,0
2,50,5,0,0
2,50,6,1,503
2,50,7,0,0
2,50,8,4,3680
2,50,9,4,655
2,50,10,1,1852
2,50,11,0,0
2,50,12,0,0
2,50,13,0,0
2,50,14,0,0
2,50,15,0,0
2,50,16,1,782
2,50,17,0,0
2,50,18,0,0
2,50,19,0,0
2,50,20,0,0
2,50,21,0,0
2,50,22,0,0
2,50,23,0,0
2,50,24,0,0
2,50,25,5,781
2,50,26,0,0
2,50,27,0,0
2,50,28,0,0
2,50,29,0,0
2,50,30,0,0
2,50,31,0,0
2,50,32,0,0
2,50,33,0,0
2,50,34,0,0
2,50,35,0,0
2,50,36,0,0
2,50,37,0,0
2,50,38,0,0
2,50,39,0,0
2,50,40,0,0
2,50,41,0,0
2,50,42,0,0
2,50,43,0,0
2,50,44,0,0
2,50,45,0,0
2,50,46,0,0
2,50,47,0,0
2,50,48,2,107
2,50,49,0,0
2,50,50,18,243
2,50,51,2,2401
2,50,52,3,6262
2,50,53,0,0
2,50,54,1,46
2,50,55,0,0
2,50,56,0,0
2,50,57,0,0
2,50,58,0,0
2,50,59,0,0
2,50,60,0,0
2,50,61,0,0
2,50,62,0,0
2,50,63,0,0
2,51,0,0,0
2,51,1,0,0
2,51,2,0,0
2,51,3,0,0
2,51,4,0,0
2,51,5,0,0
2,51,6,4,1706
2,51,7,1,440
2,51,8,5,2193
2,51,9,0,0
2,51,10,0,0
2,51,11,0,0
2,51,12,0,0
2,51,13,0,0
2,51,14,0,0
2,51,15,0,0
2,51,16,0,0
2,51,17,0,0
2,51,18,0,0
2,51,19,0,0
2,51,20,0,0
2,51,21,0,0
2,51,22,0,0
2,51,23,0,0
2,51,24,0,0
2,51,25,0,224
2,51,26,0,0
2,51,27,0,0
2,51,28,0,0
2,51,29,0,0
2,51,30,0,0
2,51,31,0,0
2,51,32,0,0
2,51,33,0,0
2,51,34,0,0
2,51,35,0,0
2,51,36,0,0
2,51,37,0,0
2,51,38,0,0
2,51,39,0,0
2,51,40,0,0
2,51,41,0,483
2,51,42,3,229
2,51,43,0,0
2,51,44,0,0
2,51,45,0,0
2,51,46,3,527
2,51,47,0,0
2,51,48,0,0
2,51,49,0,0
2,51,50,8,5451
2,51,51,47,19048
2,51,52,0,839
2,51,53,0,0
2,51,54,0,967
2,51,55,0,0
2,51,56,0,0
2,51,57,0,0
2,51,58,5,562
2,51,59,0,0
2,51,60,0,0
2,51,61,0,0
2,51,62,0,0
2,51,63,0,0
2,52,0,1,0
2,52,1,0,0
2,52,2,0,0
2,52,3,0,0
2,52,4,0,0
2,52,5,0,0
2,52,6,4,1979
2,52,7,1,597
2,52,8,10,3549
2,52,9,1,470
2,52,10,10,3397
2,52,11,0,0
2,52,12,0,0
2,52,13,0,0
2,52,14,0,0
2,52,15,0,0
2,52,16,2,256
2,52,17,0,0
2,52,18,0,0
2,52,19,0,0
2,52,20,0,0
2,52,21,0,0
2,52,22,0,0
2,52,23,0,0
2,52,24,0,0
2,52,25,5,10
2,52,26,0,0
2,52,27,0,0
2,52,28,0,0
2,52,29,0,0
2,52,30,0,0
2,52,31,0,0
2,52,32,0,0
2,52,33,0,0
2,52,34,0,0
2,52,35,1,56
2,52,36,0,0
2,52,37,0,0
2,52,38,0,0
2,52,39,0,0
2,52,40,0,0
2,52,41,0,0
2,52,42,0,0
2,52,43,0,0
2,52,44,0,0
2,52,45,0,0
2,52,46,0,0
2,52,47,0,0
2,52,48,3,1408
2,52,49,0,0
2,52,50,0,0
2,52,51,8,10757
2,52,52,22,1221
2,52,53,0,141
2,52,54,1,77
2,52,55,0,0
2,52,56,0,0
2,52,57,0,0
2,52,58,0,0
2,52,59,0,0
2,52,60,0,0
2,52,61,0,0
2,52,62,0,0
2,52,63,0,0
2,53,0,1,485
2,53,1,0,0
2,53,2,2,11
2,53,3,0,0
2,53,4,4,991
2,53,5,0,9
2,53,6,0,16
2,53,7,0,0
2,53,8,4,23
2,53,9,0,0
2,53,10,1,299
2,53,11,0,0
2,53,12,0,0
2,53,13,0,0
2,53,14,0,0
2,53,15,0,0
2,53,16,0,0
2,53,17,0,0
2,53,18,1,594
2,53,19,0,0
2,53,20,0,0
2,53,21,0,0
2,53,22,0,0
2,53,23,0,0
2,53,24,1,2359
2,53,25,0,0
2,53,26,3,72
2,53,27,0,3
2,53,28,0,0
2,53,29,0,0
2,53,30,0,0
2,53,31,0,0
2,53,32,0,0
2,53,33,0,0
2,53,34,0,0
2,53,35,5,15325
2,53,36,0,0
2,53,37,0,0
2,53,38,0,351
2,53,39,0,0
2,53,40,0,0
2,53,41,0,4
2,53,42,0,0
2,53,43,0,0
2,53,44,0,1605
2,53,45,0,0
2,53,46,0,0
2,53,47,0,0
2,53,48,0,507
2,53,49,0,0
2,53,50,0,0
2,53,51,5,1428
2,53,52,0,0
2,53,53,36,1380
2,53,54,0,0
2,53,55,0,0
2,53,56,0,0
2,53,57,0,0
2,53,58,0,469
2,53,59,0,0
2,53,60,0,0
2,53,61,0,0
2,53,62,0,0
2,53,63,0,0
2,54,0,0,0
2,54,1,0,0
2,54,2,0,0
2,54,3,0,0
2,54,4,0,0
2,54,5,0,0
2,54,6,0,0
2,54,7,2,1730
2,54,8,7,1429
2,54,9,0,0
2,54,10,0,0
2,54,11,0,0
2,54,12,0,0
2,54,13,0,0
2,54,14,0,0
2,54,15,0,0
2,54,16,0,0
2,54,17,0,0
2,54,18,0,0
2,54,19,0,0
2,54,20,0,0
2,54,21,0,0
2,54,22,0,0
2,54,23,0,0
2,54,24,0,0
2,54,25,0,0
2,54,26,0,0
2,54,27,0,0
2,54,28,0,0
2,54,29,0,0
2,54,30,0,0
2,54,31,0,0
2,54,32,0,0
2,54,33,0,0
2,54,34,0,0
2,54,35,0,0
2,54,36,0,0
2,54,37,0,0
2,54,38,0,0
2,54,39,0,0
2,54,40,0,0
2,54,41,0,157
2,54,42,0,0
2,54,43,0,0
2,54,44,0,0
2,54,45,0,0
2,54,46,2,3312
2,54,47,0,0
2,54,48,0,0
2,54,49,0,0
2,54,50,0,0
2,54,51,0,1927
2,54,52,0,0
2,54,53,0,0
2,54,54,21,3581
2,54,55,0,0
2,54,56,0,0
2,54,57,0,0
2,54,58,0,0
2,54,59,0,0
2,54,60,0,0
2,54,61,0,0
2,54,62,0,0
2,54,63,0,0
2,55,0,0,0
2,55,1,0,0
2,55,2,0,0
2,55,3,0,11
2,55,4,0,0
2,55,5,0,0
2,55,6,5,12806
2,55,7,0,0
2,55,8,0,0
2,55,9,0,0
2,55,10,0,0
2,55,11,0,0
2,55,12,0,0
2,55,13,3,55
2,55,14,0,0
2,55,15,0,0
2,55,16,0,0
2,55,17,0,0
2,55,18,0,0
2,55,19,0,0
2,55,20,0,0
2,55,21,0,0
2,55,22,0,0
2,55,23,0,0
2,55,24,0,0
2,55,25,2,508
2,55,26,0,0
2,55,27,0,0
2,55,28,0,0
2,55,29,0,0
2,55,30,0,0
2,55,31,0,0
2,55,32,0,0
2,55,33,0,0
2,55,34,4,626
2,55,35,0,0
2,55,36,0,0
2,55,37,3,1622
2,55,38,0,0
2,55,39,0,0
2,55,40,1,35
2,55,41,0,0
2,55,42,1,963
2,55,43,0,0
2,55,44,0,0
2,55,45,0,287
2,55,46,0,0
2,55,47,0,0
2,55,48,0,0
2,55,49,0,0
2,55,50,13,13726
2,55,51,1,704
2,55,52,0,0
2,55,53,0,0
2,55,54,0,0
2,55,55,13,356
2,55,56,0,0
2,55,57,0,0
2,55,58,4,2927
2,55,59,0,0
2,55,60,0,0
2,55,61,0,0
2,55,62,0,0
2,55,63,0,0
2,56,0,0,0
2,56,1,0,0
2,56,2,0,0
2,56,3,0,1837
2,56,4,0,0
2,56,5,0,0
2,56,6,1,0
2,56,7,0,0
2,56,8,0,0
2,56,9,0,0
2,56,10,0,0
2,56,11,0,0
2,56,12,0,0
2,56,13,10,15386
2,56,14,0,0
2,56,15,0,0
2,56,16,0,0
2,56,17,0,0
2,56,18,0,0
2,56,19,0,0
2,56,20,0,0
2,56,21,0,0
2,56,22,0,0
2,56,23,0,0
2,56,24,0,0
2,56,25,0,0
2,56,26,0,0
2,56,27,0,0
2,56,28,0,0
2,56,29,0,0
2,56,30,0,0
2,56,31,0,0
2,56,32,0,0
2,56,33,0,0
2,56,34,0,0
2,56,35,0,0
2,56,36,0,19
2,56,37,0,46
2,56,38,0,0
2,56,39,0,0
2,56,40,0,5
2,56,41,0,0
2,56,42,0,0
2,56,43,0,0
2,56,44,1,0
2,56,45,26,31204
2,56,46,0,0
2,56,47,0,0
2,56,48,0,0
2,56,49,0,0
2,56,50,0,0
2,56,51,0,0
2,56,52,0,0
2,56,53,0,0
2,56,54,0,0
2,56,55,0,0
2,56,56,0,0
2,56,57,0,0
2,56,58,0,220
2,56,59,0,0
2,56,60,0,0
2,56,61,0,0
2,56,62,0,0
2,56,63,0,0
2,57,0,0,0
2,57,1,0,0
2,57,2,0,0
2,57,3,0,0
2,57,4,0,0
2,57,5,0,0
2,57,6,0,0
2,57,7,1,16
2,57,8,2,1
2,57,9,0,0
2,57,10,0,0
2,57,11,0,0
2,57,12,0,0
2,57,13,0,0
2,57,14,0,0
2,57,15,0,0
2,57,16,0,0
2,57,17,0,0
2,57,18,0,0
2,57,19,0,0
2,57,20,0,0
2,57,21,0,0
2,57,22,0,0
2,57,23,0,0
2,57,24,0,393
2,57,25,0,0
2,57,26,0,0
2,57,27,0,0
2,57,28,0,0
2,57,29,0,1
2,57,30,0,0
2,57,31,0,0
2,57,32,0,0
2,57,33,0,0
2,57,34,0,0
2,57,35,0,0
2,57,36,0,0
2,57,37,0,0
2,57,38,0,0
2,57,39,0,0
2,57,40,0,0
2,57,41,3,9848
2,57,42,6,427
2,57,43,0,0
2,57,44,0,0
2,57,45,0,0
2,57,46,15,9120
2,57,47,0,0
2,57,48,0,0
2,57,49,11,6254
2,57,50,0,0
2,57,51,0,194
2,57,52,0,0
2,57,53,0,0
2,57,54,0,12
2,57,55,0,0
2,57,56,1,20
2,57,57,0,0
2,57,58,3,636
2,57,59,0,0
2,57,60,0,0
2,57,61,0,35
2,57,62,0,0
2,57,63,0,0
2,58,0,0,0
2,58,1,0,0
2,58,2,0,0
2,58,3,0,0
2,58,4,0,0
2,58,5,0,0
2,58,6,0,0
2,58,7,0,0
2,58,8,0,0
2,58,9,0,0
2,58,10,0,0
2,58,11,0,0
2,58,12,0,0
2,58,13,3,2652
2,58,14,0,0
2,58,15,0,0
2,58,16,0,0
2,58,17,0,0
2,58,18,0,0
2,58,19,0,0
2,58,20,0,0
2,58,21,0,0
2,58,22,0,0
2,58,23,0,0
2,58,24,1,583
2,58,25,0,0
2,58,26,0,0
2,58,27,0,0
2,58,28,0,0
2,58,29,3,3863
2,58,30,0,0
2,58,31,0,945
2,58,32,0,0
2,58,33,0,0
2,58,34,0,0
2,58,35,0,0
2,58,36,0,0
2,58,37,0,0
2,58,38,0,0
2,58,39,0,0
2,58,40,0,0
2,58,41,0,163
2,58,42,0,0
2,58,43,0,0
2,58,44,6,7147
2,58,45,10,3943
2,58,46,0,0
2,58,47,0,0
2,58,48,0,0
2,58,49,0,0
2,58,50,0,0
2,58,51,0,0
2,58,52,0,0
2,58,53,0,0
2,58,54,0,0
2,58,55,0,0
2,58,56,0,181
2,58,57,0,0
2,58,58,76,14123
2,58,59,0,1
2,58,60,0,92
2,58,61,0,0
2,58,62,2,3187
2,58,63,0,0
2,59,0,0,0
2,59,1,0,0
2,59,2,0,0
2,59,3,0,0
2,59,4,0,0
2,59,5,0,0
2,59,6,0,0
2,59,7,0,0
2,59,8,0,0
2,59,9,0,0
2,59,10,0,0
2,59,11,0,0
2,59,12,0,0
2,59,13,3,4821
2,59,14,0,0
2,59,15,0,0
2,59,16,0,0
2,59,17,0,0
2,59,18,0,0
2,59,19,0,0
2,59,20,0,0
2,59,21,0,0
2,59,22,0,0
2,59,23,0,0
2,59,24,0,0
2,59,25,0,0
2,59,26,0,0
2,59,27,0,0
2,59,28,0,0
2,59,29,0,0
2,59,30,0,0
2,59,31,0,2
2,59,32,0,0
2,59,33,0,0
2,59,34,0,0
2,59,35,0,0
2,59,36,0,0
2,59,37,0,0
2,59,38,0,0
2,59,39,0,0
2,59,40,0,926
2,59,41,2,112
2,59,42,3,4252
2,59,43,0,0
2,59,44,0,0
2,59,45,0,0
2,59,46,0,0
2,59,47,0,0
2,59,48,0,0
2,59,49,0,3
2,59,50,0,0
2,59,51,0,0
2,59,52,0,0
2,59,53,0,0
2,59,54,0,0
2,59,55,0,0
2,59,56,2,3635
2,59,57,0,0
2,59,58,6,249
2,59,59,20,3056
2,59,60,0,0
2,59,61,0,87
2,59,62,7,11825
2,59,63,0,0
2,60,0,0,0
2,60,1,0,0
2,60,2,0,0
2,60,3,0,0
2,60,4,0,0
2,60,5,0,0
2,60,6,0,0
2,60,7,0,0
2,60,8,0,0
2,60,9,0,0
2,60,10,0,0
2,60,11,0,0
2,60,12,0,0
2,60,13,0,0
2,60,14,0,0
2,60,15,2,2066
2,60,16,0,0
2,60,17,0,0
2,60,18,0,0
2,60,19,0,0
2,60,20,0,0
2,60,21,0,0
2,60,22,0,0
2,60,23,0,0
2,60,24,10,710
2,60,25,0,0
2,60,26,2,827
2,60,27,0,70
2,60,28,0,121
2,60,29,9,3113
2,60,30,0,0
2,60,31,0,0
2,60,32,0,0
2,60,33,0,281
2,60,34,0,0
2,60,35,0,0
2,60,36,0,0
2,60,37,0,0
2,60,38,0,0
2,60,39,0,1854
2,60,40,0,0
2,60,41,0,0
2,60,42,0,0
2,60,43,0,1224
2,60,44,5,2874
2,60,45,0,1
2,60,46,0,0
2,60,47,0,2652
2,60,48,0,0
2,60,49,0,0
2,60,50,0,0
2,60,51,0,0
2,60,52,0,0
2,60,53,0,0
2,60,54,0,0
2,60,55,0,0
2,60,56,0,0
2,60,57,0,0
2,60,58,1,224
2,60,59,0,0
2,60,60,31,12972
2,60,61,0,0
2,60,62,0,0
2,60,63,0,0
2,61,0,0,0
2,61,1,0,0
2,61,2,0,0
2,61,3,0,0
2,61,4,0,0
2,61,5,0,0
2,61,6,0,0
2,61,7,0,0
2,61,8,0,0
2,61,9,0,0
2,61,10,0,0
2,61,11,0,0
2,61,12,0,0
2,61,13,0,0
2,61,14,0,0
2,61,15,0,0
2,61,16,0,0
2,61,17,0,0
2,61,18,0,0
2,61,19,0,0
2,61,20,0,0
2,61,21,0,0
2,61,22,0,0
2,61,23,0,0
2,61,24,4,1628
2,61,25,0,0
2,61,26,0,0
2,61,27,0,0
2,61,28,0,0
2,61,29,0,2340
2,61,30,0,0
2,61,31,4,5263
2,61,32,0,0
2,61,33,0,0
2,61,34,0,0
2,61,35,0,0
2,61,36,0,0
2,61,37,0,0
2,61,38,0,0
2,61,39,0,0
2,61,40,0,0
2,61,41,9,4377
2,61,42,1,0
2,61,43,0,0
2,61,44,0,0
2,61,45,0,0
2,61,46,0,0
2,61,47,0,0
2,61,48,0,0
2,61,49,8,3502
2,61,50,0,0
2,61,51,0,0
2,61,52,0,0
2,61,53,0,0
2,61,54,0,0
2,61,55,0,0
2,61,56,11,974
2,61,57,0,0
2,61,58,0,0
2,61,59,0,0
2,61,60,0,0
2,61,61,11,2985
2,61,62,0,0
2,61,63,0,0
2,62,0,0,0
2,62,1,0,0
2,62,2,0,0
2,62,3,0,0
2,62,4,0,0
2,62,5,0,0
2,62,6,0,0
2,62,7,0,0
2,62,8,0,0
2,62,9,0,0
2,62,10,0,0
2,62,11,0,0
2,62,12,0,0
2,62,13,0,0
2,62,14,0,0
2,62,15,0,0
2,62,16,0,0
2,62,17,0,0
2,62,18,0,0
2,62,19,0,0
2,62,20,0,0
2,62,21,0,0
2,62,22,0,0
2,62,23,0,0
2,62,24,2,0
2,62,25,0,0
2,62,26,0,0
2,62,27,0,0
2,62,28,0,0
2,62,29,0,9
2,62,30,0,0
2,62,31,0,2407
2,62,32,0,0
2,62,33,0,0
2,62,34,0,0
2,62,35,0,0
2,62,36,0,0
2,62,37,0,0
2,62,38,0,0
2,62,39,0,0
2,62,40,0,0
2,62,41,4,512
2,62,42,3,2807
2,62,43,0,0
2,62,44,0,0
2,62,45,0,0
2,62,46,0,0
2,62,47,0,0
2,62,48,0,0
2,62,49,1,3833
2,62,50,0,0
2,62,51,0,0
2,62,52,0,0
2,62,53,0,0
2,62,54,0,0
2,62,55,0,0
2,62,56,11,7991
2,62,57,0,0
2,62,58,5,490
2,62,59,0,1
2,62,60,0,0
2,62,61,0,4987
2,62,62,26,2318
2,62,63,0,0
2,63,0,1,71
2,63,1,0,0
2,63,2,0,0
2,63,3,6,479
2,63,4,0,0
2,63,5,0,0
2,63,6,7,15903
2,63,7,0,0
2,63,8,0,0
2,63,9,0,0
2,63,10,4,2827
2,63,11,0,0
2,63,12,0,0
2,63,13,0,0
2,63,14,0,0
2,63,15,0,0
2,63,16,11,2290
2,63,17,0,0
2,63,18,0,0
2,63,19,0,0
2,63,20,0,0
2,63,21,1,0
2,63,22,0,0
2,63,23,0,0
2,63,24,0,0
2,63,25,4,3
2,63,26,0,0
2,63,27,0,0
2,63,28,0,0
2,63,29,0,0
2,63,30,0,0
2,63,31,0,0
2,63,32,0,0
2,63,33,0,0
2,63,34,0,0
2,63,35,0,878
2,63,36,0,0
2,63,37,6,43
2,63,38,2,109
2,63,39,0,0
2,63,40,0,0
2,63,41,0,0
2,63,42,0,0
2,63,43,0,0
2,63,44,0,0
2,63,45,0,0
2,63,46,0,0
2,63,47,0,0
2,63,48,0,0
2,63,49,0,0
2,63,50,0,0
2,63,51,0,1760
2,63,52,0,0
2,63,53,0,0
2,63,54,0,0
2,63,55,0,0
2,63,56,0,0
2,63,57,0,0
2,63,58,0,0
2,63,59,0,0
2,63,60,0,0
2,63,61,0,0
2,63,62,0,0
2,63,63,0,0
3,0,0,0,0
3,0,1,0,0
3,0,2,1,792
3,0,3,0,0
3,0,4,11,770
3,0,5,0,0
3,0,6,1,201
3,0,7,0,0
3,0,8,0,0
3,0,9,0,0
3,0,10,0,247
3,0,11,0,0
3,0,12,0,0
3,0,13,0,0
3,0,14,0,0
3,0,15,0,0
3,0,16,6,843
3,0,17,0,0
3,0,18,0,0
3,0,19,6,513
3,0,20,0,842
3,0,21,0,0
3,0,22,0,0
3,0,23,0,0
3,0,24,0,0
3,0,25,0,0
3,0,26,0,0
3,0,27,0,0
3,0,28,0,0
3,0,29,0,0
3,0,30,0,0
3,0,31,0,0
3,0,32,2,300
3,0,33,0,0
3,0,34,0,0
3,0,35,5,7518
3,0,36,0,0
3,0,37,0,0
3,0,38,0,0
3,0,39,0,0
3,0,40,0,0
3,0,41,0,0
3,0,42,0,0
3,0,43,0,0
3,0,44,0,0
3,0,45,0,0
3,0,46,0,0
3,0,47,0,0
3,0,48,6,4211
3,0,49,0,0
3,0,50,0,0
3,0,51,0,0
3,0,52,0,0
3,0,53,4,5377
3,0,54,0,0
3,0,55,0,0
3,0,56,0,0
3,0,57,0,0
3,0,58,0,0
3,0,59,0,0
3,0,60,0,0
3,0,61,0,0
3,0,62,0,0
3,0,63,0,0
3,1,0,0,0
3,1,1,14,489
3,1,2,0,0
3,1,3,0,84
3,1,4,0,0
3,1,5,0,0
3,1,6,0,6
3,1,7,0,0
3,1,8,0,0
3,1,9,0,0
3,1,10,0,0
3,1,11,0,0
3,1,12,0,0
3,1,13,0,0
3,1,14,0,0
3,1,15,0,0
3,1,16,0,63
3,1,17,0,3302
3,1,18,0,0
3,1,19,0,70
3,1,20,0,0
3,1,21,0,1622
3,1,22,0,0
3,1,23,0,0
3,1,24,0,0
3,1,25,0,0
3,1,26,0,0
3,1,27,0,0
3,1,28,0,0
3,1,29,0,0
3,1,30,0,0
3,1,31,0,0
3,1,32,0,511
3,1,33,0,0
3,1,34,0,0
3,1,35,0,0
3,1,36,0,0
3,1,37,0,0
3,1,38,0,436
3,1,39,0,0
3,1,40,0,0
3,1,41,0,0
3,1,42,0,0
3,1,43,0,0
3,1,44,0,0
3,1,45,0,0
3,1,46,0,0
3,1,47,0,0
3,1,48,0,0
3,1,49,0,0
3,1,50,0,0
3,1,51,0,0
3,1,52,0,0
3,1,53,0,0
3,1,54,0,0
3,1,55,0,0
3,1,56,0,0
3,1,57,0,0
3,1,58,0,0
3,1,59,0,0
3,1,60,0,0
3,1,61,0,0
3,1,62,0,0
3,1,63,0,0
3,2,0,1,3
3,2,1,0,0
3,2,2,26,4811
3,2,3,0,0
3,2,4,1,223
3,2,5,3,1912
3,2,6,0,0
3,2,7,0,0
3,2,8,0,0
3,2,9,0,0
3,2,10,0,0
3,2,11,0,0
3,2,12,0,0
3,2,13,0,0
3,2,14,0,0
3,2,15,0,0
3,2,16,0,379
3,2,17,0,0
3,2,18,0,0
3,2,19,2,2386
3,2,20,0,844
3,2,21,0,0
3,2,22,0,0
3,2,23,0,0
3,2,24,0,0
3,2,25,0,0
3,2,26,0,0
3,2,27,0,0
3,2,28,0,0
3,2,29,0,0
3,2,30,0,0
3,2,31,0,0
3,2,32,3,655
3,2,33,0,0
3,2,34,0,0
3,2,35,1,1914
3,2,36,0,0
3,2,37,0,0
3,2,38,0,97
3,2,39,0,0
3,2,40,0,0
3,2,41,0,0
3,2,42,0,0
3,2,43,0,0
3,2,44,0,0
3,2,45,0,0
3,2,46,0,0
3,2,47,0,0
3,2,48,0,0
3,2,49,0,0
3,2,50,0,0
3,2,51,0,0
3,2,52,0,0
3,2,53,0,0
3,2,54,0,0
3,2,55,0,0
3,2,56,0,0
3,2,57,0,0
3,2,58,0,0
3,2,59,0,0
3,2,60,0,0
3,2,61,0,0
3,2,62,0,0
3,2,63,0,0
3,3,0,0,0
3,3,1,0,0
3,3,2,0,0
3,3,3,137,42984
3,3,4,0,0
3,3,5,0,0
3,3,6,2,11151
3,3,7,0,0
3,3,8,0,0
3,3,9,0,0
3,3,10,0,0
3,3,11,0,0
3,3,12,1,25
3,3,13,0,0
3,3,14,0,0
3,3,15,0,0
3,3,16,1,319
3,3,17,0,24
3,3,18,0,0
3,3,19,0,1
3,3,20,0,0
3,3,21,2,8
3,3,22,14,1579
3,3,23,0,0
3,3,24,0,0
3,3,25,0,0
3,3,26,0,0
3,3,27,0,0
3,3,28,0,0
3,3,29,0,0
3,3,30,0,0
3,3,31,0,0
3,3,32,0,0
3,3,33,0,0
3,3,34,0,0
3,3,35,0,0
3,3,36,0,0
3,3,37,0,1110
3,3,38,2,39
3,3,39,0,0
3,3,40,0,4
3,3,41,0,0
3,3,42,5,3194
3,3,43,0,0
3,3,44,0,393
3,3,45,0,15873
3,3,46,0,0
3,3,47,0,0
3,3,48,0,0
3,3,49,0,0
3,3,50,4,232
3,3,51,0,0
3,3,52,0,0
3,3,53,0,0
3,3,54,0,0
3,3,55,0,0
3,3,56,0,0
3,3,57,0,0
3,3,58,0,384
3,3,59,0,0
3,3,60,0,0
3,3,61,0,0
3,3,62,0,0
3,3,63,0,0
3,4,0,6,4761
3,4,1,0,0
3,4,2,0,522
3,4,3,0,0
3,4,4,0,0
3,4,5,8,10086
3,4,6,0,0
3,4,7,0,0
3,4,8,0,0
3,4,9,0,0
3,4,10,0,0
3,4,11,0,665
3,4,12,0,0
3,4,13,0,0
3,4,14,0,0
3,4,15,0,0
3,4,16,0,0
3,4,17,0,0
3,4,18,0,0
3,4,19,1,1955
3,4,20,0,188
3,4,21,0,0
3,4,22,0,0
3,4,23,2,808
3,4,24,0,0
3,4,25,0,0
3,4,26,0,358
3,4,27,0,0
3,4,28,0,0
3,4,29,0,0
3,4,30,1,599
3,4,31,0,0
3,4,32,0,0
3,4,33,0,0
3,4,34,0,0
3,4,35,1,613
3,4,36,0,0
3,4,37,0,0
3,4,38,0,457
3,4,39,0,0
3,4,40,0,0
3,4,41,0,0
3,4,42,0,0
3,4,43,1,699
3,4,44,0,0
3,4,45,0,0
3,4,46,0,0
3,4,47,0,0
3,4,48,0,0
3,4,49,0,0
3,4,50,0,0
3,4,51,0,0
3,4,52,0,0
3,4,53,0,0
3,4,54,0,0
3,4,55,0,0
3,4,56,0,0
3,4,57,0,0
3,4,58,0,0
3,4,59,0,0
3,4,60,0,0
3,4,61,0,0
3,4,62,0,0
3,4,63,0,0
3,5,0,7,1323
3,5,1,0,0
3,5,2,0,95
3,5,3,0,0
3,5,4,0,528
3,5,5,25,1730
3,5,6,0,0
3,5,7,0,0
3,5,8,0,0
3,5,9,0,0
3,5,10,0,0
3,5,11,0,0
3,5,12,0,0
3,5,13,0,0
3,5,14,0,0
3,5,15,0,0
3,5,16,0,0
3,5,17,0,0
3,5,18,0,0
3,5,19,0,0
3,5,20,1,5328
3,5,21,0,0
3,5,22,0,0
3,5,23,0,0
3,5,24,0,0
3,5,25,0,0
3,5,26,0,19
3,5,27,0,0
3,5,28,0,0
3,5,29,0,0
3,5,30,0,2
3,5,31,0,0
3,5,32,0,0
3,5,33,0,0
3,5,34,0,0
3,5,35,0,4059
3,5,36,0,0
3,5,37,0,0
3,5,38,0,0
3,5,39,0,0
3,5,40,0,0
3,5,41,0,0
3,5,42,0,0
3,5,43,0,125
3,5,44,0,0
3,5,45,0,0
3,5,46,0,0
3,5,47,0,0
3,5,48,0,0
3,5,49,0,0
3,5,50,0,0
3,5,51,0,0
3,5,52,0,0
3,5,53,0,71
3,5,54,0,0
3,5,55,0,0
3,5,56,0,0
3,5,57,0,0
3,5,58,0,0
3,5,59,0,0
3,5,60,0,0
3,5,61,0,0
3,5,62,0,0
3,5,63,0,0
3,6,0,0,0
3,6,1,0,0
3,6,2,0,0
3,6,3,3,863
3,6,4,0,0
3,6,5,0,0
3,6,6,113,49063
3,6,7,0,0
3,6,8,0,0
3,6,9,0,0
3,6,10,4,535
3,6,11,0,19
3,6,12,0,0
3,6,13,9,1635
3,6,14,0,0
3,6,15,0,0
3,6,16,0,234
3,6,17,4,0
3,6,18,0,0
3,6,19,8,1678
3,6,20,0,0
3,6,21,1,0
3,6,22,3,9
3,6,23,0,0
3,6,24,0,0
3,6,25,3,1071
3,6,26,0,0
3,6,27,0,0
3,6,28,0,0
3,6,29,0,0
3,6,30,0,0
3,6,31,0,0
3,6,32,0,0
3,6,33,0,0
3,6,34,2,1
3,6,35,1,2621
3,6,36,0,0
3,6,37,0,254
3,6,38,0,555
3,6,39,0,0
3,6,40,0,203
3,6,41,0,0
3,6,42,1,694
3,6,43,0,0
3,6,44,0,6622
3,6,45,0,1526
3,6,46,0,0
3,6,47,0,0
3,6,48,4,987
3,6,49,0,0
3,6,50,21,20430
3,6,51,0,251
3,6,52,0,0
3,6,53,10,9663
3,6,54,0,0
3,6,55,0,5
3,6,56,0,0
3,6,57,0,0
3,6,58,1,7075
3,6,59,0,0
3,6,60,0,0
3,6,61,0,0
3,6,62,0,0
3,6,63,0,0
3,7,0,0,0
3,7,1,0,0
3,7,2,0,0
3,7,3,0,0
3,7,4,0,0
3,7,5,0,0
3,7,6,0,0
3,7,7,17,634
3,7,8,0,161
3,7,9,1,0
3,7,10,1,0
3,7,11,0,0
