round,name,blockid,isLocal,count,localCount,wl,estWl
4,36,461,0,36,8,118,0
4,36,462,0,36,8,351,0
4,36,463,0,36,8,732,0
4,36,516,0,36,8,1,0
4,36,517,0,36,8,169,0
4,36,518,0,36,8,534,0
4,36,519,0,36,8,233,0
4,36,526,0,36,8,0,0
4,37,36,0,90,25,250,0
4,37,37,0,90,25,601,0
4,37,44,0,90,25,14078,0
4,37,45,1,90,25,12592,0
4,37,46,0,90,25,2984,0
4,37,47,0,90,25,7091,0
4,37,52,0,90,25,5337,0
4,37,53,1,90,25,22601,0
4,37,54,1,90,25,4238,0
4,37,55,1,90,25,5952,0
4,37,60,0,90,25,1,0
4,37,61,0,90,25,64,0
4,37,62,0,90,25,0,0
4,37,100,0,90,25,7,0
4,37,101,0,90,25,35,0
4,37,108,0,90,25,143,0
4,37,109,0,90,25,1337,0
4,37,110,0,90,25,391,0
4,37,111,0,90,25,1135,0
4,37,116,0,90,25,3702,0
4,37,117,1,90,25,10367,0
4,37,118,1,90,25,8528,0
4,37,119,1,90,25,4747,0
4,37,124,0,90,25,21,0
4,37,125,0,90,25,253,0
4,37,126,0,90,25,163,0
4,37,127,0,90,25,10,0
4,37,172,0,90,25,0,0
4,37,173,0,90,25,2770,0
4,37,174,0,90,25,292,0
4,37,175,0,90,25,161,0
4,37,180,0,90,25,245,0
4,37,181,1,90,25,6665,0
4,37,182,1,90,25,8818,0
4,37,183,1,90,25,6702,0
4,37,189,0,90,25,43,0
4,37,190,0,90,25,1607,0
4,37,191,0,90,25,74,0
4,37,237,0,90,25,2066,0
4,37,238,0,90,25,52,0
4,37,239,0,90,25,208,0
4,37,244,0,90,25,64,0
4,37,245,1,90,25,7244,0
4,37,246,1,90,25,7182,0
4,37,247,1,90,25,8262,0
4,37,253,0,90,25,32,0
4,37,254,0,90,25,2174,0
4,37,255,0,90,25,3875,0
4,37,300,0,90,25,6,0
4,37,301,0,90,25,1320,0
4,37,302,0,90,25,32,0
4,37,303,0,90,25,692,0
4,37,308,0,90,25,17,0
4,37,309,1,90,25,9141,0
4,37,310,1,90,25,6903,0
4,37,311,1,90,25,8857,0
4,37,316,0,90,25,50,0
4,37,317,0,90,25,4531,0
4,37,318,1,90,25,5630,0
4,37,319,1,90,25,5355,0
4,37,365,0,90,25,265,0
4,37,366,0,90,25,211,0
4,37,367,0,90,25,681,0
4,37,372,0,90,25,150,0
4,37,373,1,90,25,8566,0
4,37,374,1,90,25,3939,0
4,37,375,1,90,25,8469,0
4,37,380,0,90,25,283,0
4,37,381,1,90,25,6206,0
4,37,382,0,90,25,906,0
4,37,383,0,90,25,81,0
4,37,429,0,90,25,98,0
4,37,430,0,90,25,137,0
4,37,431,0,90,25,655,0
4,37,436,0,90,25,1368,0
4,37,437,1,90,25,9534,0
4,37,438,1,90,25,3159,0
4,37,439,1,90,25,5718,0
4,37,444,0,90,25,47,0
4,37,445,0,90,25,1633,0
4,37,446,0,90,25,4,0
4,37,447,0,90,25,47,0
4,37,493,0,90,25,2,0
4,37,494,0,90,25,0,0
4,37,500,0,90,25,491,0
4,37,501,0,90,25,2390,0
4,37,502,0,90,25,588,0
4,37,503,0,90,25,1,0
4,37,508,0,90,25,0,0
4,37,509,0,90,25,85,0
4,38,3,0,86,20,47,0
4,38,4,0,86,20,104252,0
4,38,5,0,86,20,318,0
4,38,6,0,86,20,0,0
4,38,11,0,86,20,12,0
4,38,12,0,86,20,1203,0
4,38,13,0,86,20,38,0
4,38,20,0,86,20,2,0
4,38,67,0,86,20,109,0
4,38,68,1,86,20,20179,0
4,38,69,1,86,20,7833,0
4,38,70,0,86,20,38,0
4,38,75,0,86,20,3448,0
4,38,76,1,86,20,10862,0
4,38,77,0,86,20,2666,0
4,38,78,0,86,20,22,0
4,38,83,0,86,20,68,0
4,38,84,0,86,20,2709,0
4,38,85,0,86,20,1,0
4,38,132,1,86,20,8622,0
4,38,133,0,86,20,560,0
4,38,139,0,86,20,27,0
4,38,140,0,86,20,7621,0
4,38,141,0,86,20,5430,0
4,38,142,0,86,20,91,0
4,38,147,0,86,20,630,0
4,38,148,1,86,20,9848,0
4,38,149,0,86,20,370,0
4,38,150,0,86,20,2,0
4,38,155,0,86,20,76,0
4,38,156,0,86,20,1754,0
4,38,195,0,86,20,0,0
4,38,196,1,86,20,8476,0
4,38,197,0,86,20,1163,0
4,38,203,0,86,20,29,0
4,38,204,1,86,20,9703,0
4,38,205,1,86,20,21354,0
4,38,206,0,86,20,350,0
4,38,211,0,86,20,1043,0
4,38,212,1,86,20,16677,0
4,38,213,1,86,20,17693,0
4,38,214,0,86,20,83,0
4,38,220,0,86,20,1463,0
4,38,221,0,86,20,1354,0
4,38,259,0,86,20,58,0
4,38,260,1,86,20,44597,0
4,38,261,0,86,20,6726,0
4,38,267,0,86,20,221,0
4,38,268,1,86,20,12362,0
4,38,269,1,86,20,33322,0
4,38,270,0,86,20,1442,0
4,38,275,0,86,20,675,0
4,38,276,1,86,20,16792,0
4,38,277,0,86,20,13069,0
4,38,278,0,86,20,0,0
4,38,284,0,86,20,909,0
4,38,285,0,86,20,507,0
4,38,323,0,86,20,355,0
4,38,324,1,86,20,44274,0
4,38,325,0,86,20,8016,0
4,38,331,0,86,20,4,0
4,38,332,1,86,20,15632,0
4,38,333,0,86,20,14682,0
4,38,334,0,86,20,26,0
4,38,339,0,86,20,629,0
4,38,340,1,86,20,17546,0
4,38,341,0,86,20,69,0
4,38,348,0,86,20,204,0
4,38,387,0,86,20,350,0
4,38,388,1,86,20,8470,0
4,38,389,0,86,20,495,0
4,38,395,0,86,20,27,0
4,38,396,1,86,20,19202,0
4,38,397,0,86,20,6224,0
4,38,403,0,86,20,169,0
4,38,404,1,86,20,26535,0
4,38,405,0,86,20,353,0
4,38,412,0,86,20,227,0
4,38,452,0,86,20,138,0
4,38,453,0,86,20,0,0
4,38,460,0,86,20,4180,0
4,38,461,0,86,20,15,0
4,38,467,0,86,20,8,0
4,38,468,0,86,20,12692,0
4,38,469,0,86,20,166,0
4,38,476,0,86,20,178,0
4,39,768,0,13,6,15145,0
4,39,776,0,13,6,12403,0
4,39,784,0,13,6,517,0
4,39,832,1,13,6,122153,0
4,39,840,1,13,6,133218,0
4,39,848,0,13,6,82398,0
4,39,896,1,13,6,26211,0
4,39,904,1,13,6,245539,0
4,39,912,0,13,6,24289,0
4,39,960,1,13,6,137198,0
4,39,968,1,13,6,59791,0
4,39,969,0,13,6,2,0
4,39,976,0,13,6,31219,0
4,40,433,0,75,23,0,0
4,40,434,0,75,23,0,0
4,40,441,0,75,23,426,0
4,40,442,0,75,23,14418,0
4,40,443,0,75,23,33880,0
4,40,444,0,75,23,6166,0
4,40,445,0,75,23,35,0
4,40,497,0,75,23,0,0
4,40,498,0,75,23,0,0
4,40,499,0,75,23,979,0
4,40,500,0,75,23,4,0
4,40,505,0,75,23,1913,0
4,40,506,1,75,23,34561,0
4,40,507,1,75,23,31650,0
4,40,508,1,75,23,13589,0
4,40,509,0,75,23,339,0
4,40,555,0,75,23,2,0
4,40,556,0,75,23,39,0
4,40,561,0,75,23,0,0
4,40,562,0,75,23,83,0
4,40,563,1,75,23,14125,0
4,40,564,1,75,23,6956,0
4,40,565,0,75,23,157,0
4,40,569,0,75,23,1563,0
4,40,570,1,75,23,19408,0
4,40,571,1,75,23,15447,0
4,40,572,1,75,23,9492,0
4,40,573,0,75,23,779,0
4,40,619,0,75,23,0,0
4,40,620,0,75,23,18,0
4,40,621,0,75,23,0,0
4,40,625,0,75,23,16,0
4,40,626,0,75,23,861,0
4,40,627,1,75,23,24300,0
4,40,628,1,75,23,8337,0
4,40,629,0,75,23,1399,0
4,40,633,0,75,23,1155,0
4,40,634,1,75,23,22009,0
4,40,635,1,75,23,29309,0
4,40,636,1,75,23,13857,0
4,40,637,0,75,23,884,0
4,40,682,0,75,23,10,0
4,40,683,0,75,23,23,0
4,40,684,0,75,23,0,0
4,40,689,0,75,23,272,0
4,40,690,1,75,23,8640,0
4,40,691,1,75,23,23319,0
4,40,692,1,75,23,9135,0
4,40,693,0,75,23,2601,0
4,40,697,0,75,23,1052,0
4,40,698,1,75,23,19011,0
4,40,699,1,75,23,21715,0
4,40,700,1,75,23,5623,0
4,40,701,0,75,23,1260,0
4,40,746,0,75,23,3,0
4,40,747,0,75,23,10,0
4,40,748,0,75,23,36,0
4,40,753,0,75,23,7,0
4,40,754,0,75,23,5636,0
4,40,755,1,75,23,21106,0
4,40,756,1,75,23,9653,0
4,40,757,0,75,23,2202,0
4,40,762,0,75,23,17771,0
4,40,763,1,75,23,26639,0
4,40,764,1,75,23,6193,0
4,40,765,0,75,23,333,0
4,40,811,0,75,23,6,0
4,40,812,0,75,23,32,0
4,40,818,0,75,23,224,0
4,40,819,0,75,23,8418,0
4,40,820,0,75,23,3254,0
4,40,821,0,75,23,135,0
4,40,827,0,75,23,335,0
4,40,828,0,75,23,659,0
4,40,829,0,75,23,12,0
4,41,424,0,65,13,0,0
4,41,480,0,65,13,599,0
4,41,488,1,65,13,80086,0
4,41,489,0,65,13,918,0
4,41,496,0,65,13,52,0
4,41,497,0,65,13,412,0
4,41,498,0,65,13,118,0
4,41,499,0,65,13,3,0
4,41,505,0,65,13,2,0
4,41,506,0,65,13,117,0
4,41,544,0,65,13,877,0
4,41,552,1,65,13,166700,0
4,41,553,0,65,13,1066,0
4,41,554,0,65,13,21,0
4,41,560,0,65,13,132,0
4,41,561,1,65,13,11222,0
4,41,562,1,65,13,16074,0
4,41,563,0,65,13,1348,0
4,41,569,0,65,13,1361,0
4,41,570,0,65,13,1687,0
4,41,571,0,65,13,4,0
4,41,608,0,65,13,1074,0
4,41,616,1,65,13,33869,0
4,41,617,0,65,13,236,0
4,41,618,0,65,13,43,0
4,41,624,0,65,13,154,0
4,41,625,1,65,13,11076,0
4,41,626,1,65,13,17312,0
4,41,627,0,65,13,1980,0
4,41,632,0,65,13,0,0
4,41,633,0,65,13,366,0
4,41,634,0,65,13,926,0
4,41,635,0,65,13,0,0
4,41,672,0,65,13,9223,0
4,41,673,0,65,13,528,0
4,41,674,0,65,13,0,0
4,41,680,1,65,13,35389,0
4,41,681,1,65,13,10374,0
4,41,682,0,65,13,167,0
4,41,688,1,65,13,66073,0
4,41,689,0,65,13,5429,0
4,41,690,0,65,13,6767,0
4,41,691,0,65,13,110,0
4,41,696,0,65,13,0,0
4,41,697,0,65,13,81,0
4,41,698,0,65,13,165,0
4,41,736,0,65,13,981,0
4,41,737,0,65,13,730,0
4,41,744,1,65,13,25640,0
4,41,745,0,65,13,12062,0
4,41,746,0,65,13,10,0
4,41,752,1,65,13,142752,0
4,41,753,1,65,13,8740,0
4,41,754,0,65,13,62,0
4,41,760,0,65,13,34,0
4,41,761,0,65,13,1843,0
4,41,762,0,65,13,10,0
4,41,800,0,65,13,500,0
4,41,808,0,65,13,10944,0
4,41,809,0,65,13,428,0
4,41,816,0,65,13,21131,0
4,41,817,0,65,13,7594,0
4,41,818,0,65,13,2,0
4,41,824,0,65,13,0,0
4,41,825,0,65,13,36,0
4,42,422,0,158,52,1,0
4,42,423,0,158,52,7,0
4,42,428,0,158,52,4,0
4,42,429,0,158,52,9,0
4,42,430,0,158,52,163,0
4,42,431,0,158,52,4075,0
4,42,436,0,158,52,0,0
4,42,437,0,158,52,9,0
4,42,438,0,158,52,167,0
4,42,439,0,158,52,4518,0
4,42,445,0,158,52,2,0
4,42,446,0,158,52,0,0
4,42,447,0,158,52,7,0
4,42,483,0,158,52,27,0
4,42,484,0,158,52,411,0
4,42,485,0,158,52,347,0
4,42,486,0,158,52,83,0
4,42,487,0,158,52,116,0
4,42,491,0,158,52,487,0
4,42,492,1,158,52,10157,0
4,42,493,1,158,52,7089,0
4,42,494,1,158,52,5066,0
4,42,495,1,158,52,11683,0
4,42,499,0,158,52,12,0
4,42,500,0,158,52,2100,0
4,42,501,1,158,52,5271,0
4,42,502,1,158,52,1439,0
4,42,503,1,158,52,9481,0
4,42,508,0,158,52,19,0
4,42,509,0,158,52,311,0
4,42,510,0,158,52,29,0
4,42,511,0,158,52,34,0
4,42,547,0,158,52,11,0
4,42,548,0,158,52,7,0
4,42,549,0,158,52,1020,0
4,42,550,0,158,52,50,0
4,42,551,0,158,52,413,0
4,42,555,0,158,52,586,0
4,42,556,0,158,52,4260,0
4,42,557,1,158,52,13323,0
4,42,558,1,158,52,9412,0
4,42,559,1,158,52,14820,0
4,42,563,0,158,52,77,0
4,42,564,0,158,52,755,0
4,42,565,1,158,52,9723,0
4,42,566,1,158,52,1983,0
4,42,567,1,158,52,9041,0
4,42,573,0,158,52,494,0
4,42,574,0,158,52,116,0
4,42,575,0,158,52,44,0
4,42,612,0,158,52,0,0
4,42,613,0,158,52,662,0
4,42,614,0,158,52,24,0
4,42,615,0,158,52,1705,0
4,42,620,0,158,52,113,0
4,42,621,1,158,52,17601,0
4,42,622,1,158,52,9701,0
4,42,623,1,158,52,19118,0
4,42,628,0,158,52,96,0
4,42,629,1,158,52,14714,0
4,42,630,1,158,52,13152,0
4,42,631,1,158,52,12077,0
4,42,637,0,158,52,1432,0
4,42,638,0,158,52,860,0
4,42,639,0,158,52,88,0
4,42,669,0,158,52,49,0
4,42,676,0,158,52,105,0
4,42,677,1,158,52,4093,0
4,42,678,0,158,52,44,0
4,42,679,0,158,52,1175,0
4,42,684,0,158,52,124,0
4,42,685,1,158,52,18163,0
4,42,686,1,158,52,8105,0
4,42,687,1,158,52,21305,0
4,42,693,1,158,52,14500,0
4,42,694,1,158,52,15307,0
4,42,695,1,158,52,9013,0
4,42,701,0,158,52,597,0
4,42,702,0,158,52,851,0
4,42,703,0,158,52,29,0
4,42,732,0,158,52,6,0
4,42,733,0,158,52,103,0
4,42,740,0,158,52,348,0
4,42,741,0,158,52,2652,0
4,42,742,0,158,52,156,0
4,42,743,0,158,52,3013,0
4,42,748,0,158,52,209,0
4,42,749,1,158,52,17184,0
4,42,750,1,158,52,6304,0
4,42,751,1,158,52,17227,0
4,42,757,1,158,52,10635,0
4,42,758,1,158,52,22476,0
4,42,759,0,158,52,7498,0
4,42,765,0,158,52,162,0
4,42,766,0,158,52,452,0
4,42,767,0,158,52,0,0
4,42,797,0,158,52,34,0
4,42,798,0,158,52,2,0
4,42,804,0,158,52,9,0
4,42,805,0,158,52,491,0
4,42,806,0,158,52,578,0
4,42,807,0,158,52,2328,0
4,42,812,0,158,52,351,0
4,42,813,1,158,52,16793,0
4,42,814,1,158,52,10835,0
4,42,815,1,158,52,14924,0
4,42,820,0,158,52,0,0
4,42,821,0,158,52,3620,0
4,42,822,0,158,52,3591,0
4,42,823,0,158,52,3507,0
4,42,829,0,158,52,44,0
4,42,830,0,158,52,34,0
4,42,831,0,158,52,141,0
4,42,868,0,158,52,0,0
4,42,869,0,158,52,41,0
4,42,870,0,158,52,336,0
4,42,871,0,158,52,1022,0
4,42,876,0,158,52,103,0
4,42,877,1,158,52,18282,0
4,42,878,1,158,52,5380,0
4,42,879,1,158,52,8012,0
4,42,884,0,158,52,53,0
4,42,885,1,158,52,9816,0
4,42,886,1,158,52,8386,0
4,42,887,1,158,52,10109,0
4,42,892,0,158,52,32,0
4,42,893,0,158,52,2247,0
4,42,894,0,158,52,307,0
4,42,895,0,158,52,713,0
4,42,933,0,158,52,24,0
4,42,934,0,158,52,18,0
4,42,935,0,158,52,185,0
4,42,940,0,158,52,74,0
4,42,941,1,158,52,9941,0
4,42,942,1,158,52,6367,0
4,42,943,1,158,52,4583,0
4,42,948,0,158,52,818,0
4,42,949,1,158,52,15173,0
4,42,950,1,158,52,4830,0
4,42,951,1,158,52,5621,0
4,42,956,0,158,52,484,0
4,42,957,0,158,52,2304,0
4,42,958,0,158,52,2096,0
4,42,959,0,158,52,587,0
4,42,998,0,158,52,0,0
4,42,999,0,158,52,30,0
4,42,1004,0,158,52,481,0
4,42,1005,1,158,52,3324,0
4,42,1006,1,158,52,3901,0
4,42,1007,1,158,52,3220,0
4,42,1012,0,158,52,644,0
4,42,1013,1,158,52,9032,0
4,42,1014,1,158,52,4051,0
4,42,1015,1,158,52,2945,0
4,42,1020,0,158,52,104,0
4,42,1021,0,158,52,7075,0
4,42,1022,0,158,52,1305,0
4,42,1023,0,158,52,3061,0
4,43,384,0,52,12,69681,0
4,43,392,0,52,12,9455,0
4,43,393,0,52,12,245,0
4,43,394,0,52,12,27,0
4,43,400,0,52,12,653,0
4,43,448,1,52,12,28251,0
4,43,449,0,52,12,3386,0
4,43,456,1,52,12,171199,0
4,43,457,1,52,12,9081,0
4,43,458,0,52,12,1270,0
4,43,464,0,52,12,3818,0
4,43,465,0,52,12,85,0
4,43,512,0,52,12,73,0
4,43,513,0,52,12,133,0
4,43,520,1,52,12,35654,0
4,43,521,0,52,12,5335,0
4,43,522,0,52,12,5,0
4,43,528,0,52,12,4258,0
4,43,529,0,52,12,60,0
4,43,577,0,52,12,203,0
4,43,584,1,52,12,28895,0
4,43,585,1,52,12,8080,0
4,43,586,0,52,12,196,0
4,43,592,0,52,12,3677,0
4,43,593,0,52,12,68,0
4,43,641,0,52,12,593,0
4,43,648,1,52,12,33608,0
4,43,649,1,52,12,10585,0
4,43,650,0,52,12,384,0
4,43,656,0,52,12,4630,0
4,43,657,0,52,12,94,0
4,43,705,0,52,12,792,0
4,43,706,0,52,12,163,0
4,43,712,1,52,12,16749,0
4,43,713,1,52,12,7631,0
4,43,714,0,52,12,2118,0
4,43,720,0,52,12,3413,0
4,43,721,0,52,12,32,0
4,43,768,0,52,12,23,0
4,43,769,0,52,12,3539,0
4,43,770,0,52,12,46,0
4,43,776,1,52,12,18750,0
4,43,777,1,52,12,13485,0
4,43,778,0,52,12,346,0
4,43,784,0,52,12,2370,0
4,43,785,0,52,12,6,0
4,43,833,0,52,12,7,0
4,43,840,0,52,12,57,0
4,43,841,0,52,12,161,0
4,43,842,0,52,12,0,0
4,43,848,0,52,12,14,0
4,43,849,0,52,12,2,0
4,44,402,0,146,38,151,0
4,44,403,0,146,38,4,0
4,44,404,0,146,38,0,0
4,44,405,0,146,38,0,0
4,44,410,0,146,38,15,0
4,44,411,0,146,38,0,0
4,44,458,0,146,38,502,0
4,44,459,0,146,38,1001,0
4,44,460,0,146,38,2303,0
4,44,466,1,146,38,10890,0
4,44,467,1,146,38,26357,0
4,44,468,1,146,38,16949,0
4,44,469,0,146,38,1085,0
4,44,474,1,146,38,19029,0
4,44,475,1,146,38,12372,0
4,44,476,1,146,38,6854,0
4,44,477,0,146,38,572,0
4,44,481,0,146,38,0,0
4,44,482,0,146,38,453,0
4,44,483,0,146,38,92,0
4,44,484,0,146,38,75,0
4,44,485,0,146,38,3,0
4,44,521,0,146,38,1,0
4,44,522,0,146,38,321,0
4,44,523,0,146,38,489,0
4,44,524,0,146,38,558,0
4,44,529,0,146,38,132,0
4,44,530,1,146,38,12085,0
4,44,531,1,146,38,29277,0
4,44,532,0,146,38,13455,0
4,44,533,0,146,38,11,0
4,44,538,1,146,38,17902,0
4,44,539,1,146,38,23105,0
4,44,540,1,146,38,11356,0
4,44,541,0,146,38,537,0
4,44,546,0,146,38,500,0
4,44,547,0,146,38,210,0
4,44,548,0,146,38,114,0
4,44,549,0,146,38,22,0
4,44,586,0,146,38,1052,0
4,44,587,0,146,38,615,0
4,44,588,0,146,38,1819,0
4,44,589,0,146,38,0,0
4,44,593,0,146,38,3,0
4,44,594,1,146,38,16979,0
4,44,595,1,146,38,22274,0
4,44,596,1,146,38,18993,0
4,44,597,0,146,38,3606,0
4,44,601,0,146,38,15,0
4,44,602,1,146,38,15452,0
4,44,603,1,146,38,21998,0
4,44,604,1,146,38,10697,0
4,44,605,0,146,38,274,0
4,44,610,0,146,38,768,0
4,44,611,0,146,38,44,0
4,44,612,0,146,38,132,0
4,44,613,0,146,38,3,0
4,44,650,0,146,38,757,0
4,44,651,0,146,38,1445,0
4,44,652,0,146,38,201,0
4,44,653,0,146,38,2,0
4,44,657,0,146,38,6,0
4,44,658,1,146,38,13190,0
4,44,659,1,146,38,24671,0
4,44,660,0,146,38,11982,0
4,44,661,0,146,38,94,0
4,44,665,0,146,38,72,0
4,44,666,1,146,38,18300,0
4,44,667,1,146,38,19991,0
4,44,668,0,146,38,6018,0
4,44,669,0,146,38,299,0
4,44,674,0,146,38,406,0
4,44,675,0,146,38,296,0
4,44,676,0,146,38,38,0
4,44,713,0,146,38,2,0
4,44,714,0,146,38,1144,0
4,44,715,0,146,38,473,0
4,44,716,0,146,38,139,0
4,44,721,0,146,38,258,0
4,44,722,1,146,38,16633,0
4,44,723,1,146,38,25342,0
4,44,724,0,146,38,1281,0
4,44,729,0,146,38,19,0
4,44,730,1,146,38,33149,0
4,44,731,1,146,38,14024,0
4,44,732,0,146,38,453,0
4,44,738,0,146,38,386,0
4,44,739,0,146,38,155,0
4,44,777,0,146,38,48,0
4,44,778,0,146,38,1199,0
4,44,779,0,146,38,339,0
4,44,780,0,146,38,40,0
4,44,785,0,146,38,2122,0
4,44,786,1,146,38,17752,0
4,44,787,1,146,38,21570,0
4,44,788,0,146,38,1190,0
4,44,793,0,146,38,207,0
4,44,794,1,146,38,30321,0
4,44,795,1,146,38,10644,0
4,44,796,0,146,38,469,0
4,44,801,0,146,38,1,0
4,44,802,0,146,38,214,0
4,44,803,0,146,38,195,0
4,44,842,0,146,38,57,0
4,44,843,0,146,38,2637,0
4,44,844,0,146,38,137,0
4,44,849,0,146,38,1082,0
4,44,850,0,146,38,9196,0
4,44,851,1,146,38,16729,0
4,44,852,0,146,38,2379,0
4,44,857,0,146,38,1060,0
4,44,858,1,146,38,26146,0
4,44,859,1,146,38,4018,0
4,44,860,0,146,38,345,0
4,44,865,0,146,38,0,0
4,44,866,0,146,38,29,0
4,44,867,0,146,38,70,0
4,44,906,0,146,38,62,0
4,44,907,0,146,38,1861,0
4,44,908,0,146,38,397,0
4,44,913,0,146,38,1125,0
4,44,914,0,146,38,3025,0
4,44,915,1,146,38,12325,0
4,44,916,0,146,38,1421,0
4,44,921,0,146,38,4453,0
4,44,922,1,146,38,13109,0
4,44,923,1,146,38,6495,0
4,44,924,0,146,38,22,0
4,44,929,0,146,38,0,0
4,44,930,0,146,38,177,0
4,44,931,0,146,38,0,0
4,44,970,0,146,38,216,0
4,44,971,0,146,38,2488,0
4,44,972,0,146,38,0,0
4,44,977,0,146,38,6,0
4,44,978,0,146,38,4279,0
4,44,979,1,146,38,20826,0
4,44,980,0,146,38,786,0
4,44,985,0,146,38,65,0
4,44,986,0,146,38,8189,0
4,44,987,1,146,38,19725,0
4,44,988,1,146,38,2130,0
4,44,989,0,146,38,2,0
4,44,994,0,146,38,4,0
4,44,995,0,146,38,26,0
4,44,996,0,146,38,7,0
4,45,398,0,192,66,1,0
4,45,405,0,192,66,251,0
4,45,406,0,192,66,827,0
4,45,407,0,192,66,54,0
4,45,413,0,192,66,48,0
4,45,414,0,192,66,341,0
4,45,415,0,192,66,289,0
4,45,421,0,192,66,0,0
4,45,422,0,192,66,8,0
4,45,423,0,192,66,122,0
4,45,429,0,192,66,0,0
4,45,430,0,192,66,0,0
4,45,431,0,192,66,50,0
4,45,461,0,192,66,746,0
4,45,462,0,192,66,81,0
4,45,468,0,192,66,891,0
4,45,469,1,192,66,15470,0
4,45,470,1,192,66,8467,0
4,45,471,0,192,66,152,0
4,45,476,0,192,66,185,0
4,45,477,1,192,66,12304,0
4,45,478,1,192,66,5323,0
4,45,479,1,192,66,3583,0
4,45,484,0,192,66,235,0
4,45,485,1,192,66,2693,0
4,45,486,1,192,66,4697,0
4,45,487,1,192,66,3704,0
4,45,492,0,192,66,34,0
4,45,493,0,192,66,57,0
4,45,494,0,192,66,182,0
4,45,495,0,192,66,140,0
4,45,525,0,192,66,205,0
4,45,526,0,192,66,18,0
4,45,532,0,192,66,210,0
4,45,533,0,192,66,9115,0
4,45,534,0,192,66,4126,0
4,45,535,0,192,66,127,0
4,45,540,0,192,66,1002,0
4,45,541,1,192,66,13639,0
4,45,542,1,192,66,6616,0
4,45,543,1,192,66,3425,0
4,45,548,0,192,66,519,0
4,45,549,1,192,66,5280,0
4,45,550,1,192,66,7823,0
4,45,551,1,192,66,3584,0
4,45,556,0,192,66,107,0
4,45,557,0,192,66,61,0
4,45,558,0,192,66,596,0
4,45,559,0,192,66,46,0
4,45,596,0,192,66,159,0
4,45,597,0,192,66,126,0
4,45,598,0,192,66,533,0
4,45,599,0,192,66,26,0
4,45,604,0,192,66,959,0
4,45,605,1,192,66,13597,0
4,45,606,1,192,66,8123,0
4,45,607,1,192,66,4350,0
4,45,612,0,192,66,352,0
4,45,613,1,192,66,6793,0
4,45,614,1,192,66,8556,0
4,45,615,1,192,66,5734,0
4,45,620,0,192,66,4,0
4,45,621,0,192,66,80,0
4,45,622,0,192,66,563,0
4,45,623,0,192,66,486,0
4,45,652,0,192,66,610,0
4,45,653,0,192,66,25,0
4,45,659,0,192,66,51,0
4,45,660,1,192,66,15112,0
4,45,661,0,192,66,4601,0
4,45,662,0,192,66,558,0
4,45,663,0,192,66,61,0
4,45,667,0,192,66,125,0
4,45,668,1,192,66,8869,0
4,45,669,1,192,66,11351,0
4,45,670,1,192,66,11398,0
4,45,671,1,192,66,6046,0
4,45,675,0,192,66,27,0
4,45,676,0,192,66,508,0
4,45,677,0,192,66,2949,0
4,45,678,1,192,66,8769,0
4,45,679,1,192,66,5868,0
4,45,684,0,192,66,13,0
4,45,685,0,192,66,207,0
4,45,686,0,192,66,416,0
4,45,687,0,192,66,23,0
4,45,716,0,192,66,1158,0
4,45,717,0,192,66,108,0
4,45,724,1,192,66,15740,0
4,45,725,0,192,66,7957,0
4,45,726,0,192,66,1078,0
4,45,727,0,192,66,82,0
4,45,731,0,192,66,1,0
4,45,732,1,192,66,16377,0
4,45,733,1,192,66,8896,0
4,45,734,1,192,66,11198,0
4,45,735,1,192,66,6228,0
4,45,739,0,192,66,0,0
4,45,740,0,192,66,234,0
4,45,741,1,192,66,4376,0
4,45,742,1,192,66,9971,0
4,45,743,1,192,66,5367,0
4,45,748,0,192,66,1,0
4,45,749,0,192,66,287,0
4,45,750,0,192,66,601,0
4,45,751,0,192,66,25,0
4,45,780,0,192,66,1559,0
4,45,781,0,192,66,72,0
4,45,787,0,192,66,57,0
4,45,788,1,192,66,10679,0
4,45,789,0,192,66,2794,0
4,45,790,0,192,66,829,0
4,45,791,0,192,66,7,0
4,45,795,0,192,66,20,0
4,45,796,1,192,66,15577,0
4,45,797,1,192,66,8198,0
4,45,798,1,192,66,12930,0
4,45,799,1,192,66,4380,0
4,45,804,0,192,66,622,0
4,45,805,1,192,66,5857,0
4,45,806,1,192,66,10823,0
4,45,807,1,192,66,5833,0
4,45,812,0,192,66,17,0
4,45,813,0,192,66,526,0
4,45,814,0,192,66,412,0
4,45,815,0,192,66,14,0
4,45,843,0,192,66,4,0
4,45,844,0,192,66,1443,0
4,45,845,0,192,66,91,0
4,45,851,0,192,66,16,0
4,45,852,1,192,66,13403,0
4,45,853,0,192,66,3478,0
4,45,854,0,192,66,1231,0
4,45,855,0,192,66,26,0
4,45,859,0,192,66,13,0
4,45,860,1,192,66,11733,0
4,45,861,1,192,66,7360,0
4,45,862,1,192,66,11038,0
4,45,863,1,192,66,7835,0
4,45,868,0,192,66,573,0
4,45,869,1,192,66,5277,0
4,45,870,1,192,66,10237,0
4,45,871,1,192,66,3920,0
4,45,876,0,192,66,7,0
4,45,877,0,192,66,465,0
4,45,878,0,192,66,545,0
4,45,879,0,192,66,10,0
4,45,907,0,192,66,0,0
4,45,908,0,192,66,1993,0
4,45,909,0,192,66,20,0
4,45,910,0,192,66,4,0
4,45,915,0,192,66,1153,0
4,45,916,1,192,66,11628,0
4,45,917,0,192,66,1661,0
4,45,918,0,192,66,1003,0
