round,source,target,blockid,isLocal,count
4,28,44,836,0,4
4,28,44,900,0,4
4,28,44,964,0,4
4,28,55,708,0,9
4,28,55,772,0,9
4,28,55,781,1,9
4,28,55,836,0,9
4,28,55,837,1,9
4,28,55,900,0,9
4,28,55,908,0,9
4,28,55,964,0,9
4,28,55,972,0,9
4,28,61,781,0,3
4,28,61,972,0,3
4,28,61,980,0,3
4,28,65,706,-1,-1
4,28,65,714,-1,-1
4,28,65,718,-1,-1
4,28,65,770,-1,-1
4,28,65,774,-1,-1
4,28,65,778,-1,-1
4,28,65,782,-1,-1
4,28,65,787,-1,-1
4,28,65,790,-1,-1
4,28,65,834,-1,-1
4,28,65,835,-1,-1
4,28,65,838,-1,-1
4,28,65,843,-1,-1
4,28,65,844,-1,-1
4,28,65,845,-1,-1
4,28,65,846,-1,-1
4,28,65,852,-1,-1
4,28,65,853,-1,-1
4,28,65,854,-1,-1
4,28,65,899,-1,-1
4,28,65,901,-1,-1
4,28,65,907,-1,-1
4,28,65,909,-1,-1
4,28,65,915,-1,-1
4,28,65,916,-1,-1
4,28,65,917,-1,-1
4,28,65,963,-1,-1
4,28,65,965,-1,-1
4,28,65,971,-1,-1
4,28,65,973,-1,-1
4,28,65,979,-1,-1
4,28,65,981,-1,-1
4,29,24,857,0,4
4,29,24,921,0,4
4,29,24,985,0,4
4,29,24,986,0,4
4,29,26,842,0,8
4,29,26,850,0,8
4,29,26,913,1,8
4,29,26,914,0,8
4,29,26,921,1,8
4,29,26,977,1,8
4,29,26,978,1,8
4,29,26,985,1,8
4,29,29,778,0,33
4,29,29,785,0,33
4,29,29,786,0,33
4,29,29,793,0,33
4,29,29,841,0,33
4,29,29,842,0,33
4,29,29,843,0,33
4,29,29,849,0,33
4,29,29,850,1,33
4,29,29,851,0,33
4,29,29,857,0,33
4,29,29,858,1,33
4,29,29,865,0,33
4,29,29,905,0,33
4,29,29,906,0,33
4,29,29,907,0,33
4,29,29,913,0,33
4,29,29,914,1,33
4,29,29,915,0,33
4,29,29,921,0,33
4,29,29,922,1,33
4,29,29,923,1,33
4,29,29,929,0,33
4,29,29,930,0,33
4,29,29,969,0,33
4,29,29,970,0,33
4,29,29,977,0,33
4,29,29,978,0,33
4,29,29,985,0,33
4,29,29,986,1,33
4,29,29,987,1,33
4,29,29,993,0,33
4,29,29,994,0,33
4,29,33,841,0,3
4,29,33,842,0,3
4,29,33,849,0,3
4,29,37,857,0,3
4,29,37,921,0,3
4,29,37,985,0,3
4,29,43,850,0,2
4,29,43,857,0,2
4,29,44,841,0,1
4,29,60,842,0,2
4,29,60,849,0,2
4,29,65,769,-1,-1
4,29,65,770,-1,-1
4,29,65,776,-1,-1
4,29,65,777,-1,-1
4,29,65,779,-1,-1
4,29,65,784,-1,-1
4,29,65,833,-1,-1
4,29,65,834,-1,-1
4,29,65,840,-1,-1
4,29,65,848,-1,-1
4,29,65,856,-1,-1
4,29,65,897,-1,-1
4,29,65,904,-1,-1
4,29,65,912,-1,-1
4,29,65,920,-1,-1
4,29,65,928,-1,-1
4,29,65,968,-1,-1
4,29,65,976,-1,-1
4,29,65,984,-1,-1
4,29,65,992,-1,-1
4,30,11,449,1,6
4,30,11,512,1,6
4,30,11,513,1,6
4,30,11,576,0,6
4,30,11,577,1,6
4,30,11,641,0,6
4,30,14,449,0,5
4,30,14,512,0,5
4,30,14,513,0,5
4,30,14,577,0,5
4,30,14,641,0,5
4,30,19,449,0,1
4,30,33,512,0,2
4,30,33,577,0,2
4,30,65,384,-1,-1
4,30,65,385,-1,-1
4,30,65,392,-1,-1
4,30,65,448,-1,-1
4,30,65,450,-1,-1
4,30,65,456,-1,-1
4,30,65,457,-1,-1
4,30,65,520,-1,-1
4,30,65,521,-1,-1
4,30,65,584,-1,-1
4,30,65,585,-1,-1
4,30,65,640,-1,-1
4,30,65,642,-1,-1
4,30,65,648,-1,-1
4,30,65,649,-1,-1
4,30,65,705,-1,-1
4,30,65,706,-1,-1
4,30,65,713,-1,-1
4,31,24,864,1,12
4,31,24,865,1,12
4,31,24,872,0,12
4,31,24,873,0,12
4,31,24,874,0,12
4,31,24,928,1,12
4,31,24,929,1,12
4,31,24,930,0,12
4,31,24,937,0,12
4,31,24,992,1,12
4,31,24,993,1,12
4,31,24,994,1,12
4,31,26,928,0,4
4,31,26,929,0,4
4,31,26,992,0,4
4,31,26,993,0,4
4,31,29,801,0,3
4,31,29,874,0,3
4,31,29,938,0,3
4,31,31,729,0,45
4,31,31,737,0,45
4,31,31,793,0,45
4,31,31,794,0,45
4,31,31,800,0,45
4,31,31,801,1,45
4,31,31,802,0,45
4,31,31,808,1,45
4,31,31,809,1,45
4,31,31,857,0,45
4,31,31,858,0,45
4,31,31,864,0,45
4,31,31,865,0,45
4,31,31,866,1,45
4,31,31,872,1,45
4,31,31,873,1,45
4,31,31,874,1,45
4,31,31,880,0,45
4,31,31,881,0,45
4,31,31,882,1,45
4,31,31,921,0,45
4,31,31,922,0,45
4,31,31,923,0,45
4,31,31,928,0,45
4,31,31,929,0,45
4,31,31,930,1,45
4,31,31,931,0,45
4,31,31,936,1,45
4,31,31,937,1,45
4,31,31,938,1,45
4,31,31,939,0,45
4,31,31,944,0,45
4,31,31,945,0,45
4,31,31,946,1,45
4,31,31,985,0,45
4,31,31,986,0,45
4,31,31,992,0,45
4,31,31,993,0,45
4,31,31,994,0,45
4,31,31,1000,1,45
4,31,31,1001,1,45
4,31,31,1002,0,45
4,31,31,1008,0,45
4,31,31,1009,0,45
4,31,31,1010,0,45
4,31,37,800,0,7
4,31,37,864,0,7
4,31,37,865,0,7
4,31,37,928,0,7
4,31,37,929,0,7
4,31,37,992,0,7
4,31,37,993,0,7
4,31,39,800,0,1
4,31,43,800,0,4
4,31,43,801,0,4
4,31,43,864,0,4
4,31,43,865,0,4
4,31,47,872,0,1
4,31,62,937,0,4
4,31,62,938,0,4
4,31,62,993,0,4
4,31,62,994,0,4
4,31,65,728,-1,-1
4,31,65,736,-1,-1
4,31,65,792,-1,-1
4,31,65,856,-1,-1
4,31,65,920,-1,-1
4,31,65,984,-1,-1
4,31,65,987,-1,-1
4,31,65,995,-1,-1
4,31,65,1003,-1,-1
4,32,2,4,0,1
4,32,4,11,0,1
4,32,21,4,0,1
4,32,32,2,0,16
4,32,32,3,1,16
4,32,32,4,1,16
4,32,32,5,1,16
4,32,32,10,0,16
4,32,32,11,0,16
4,32,32,12,1,16
4,32,32,13,0,16
4,32,32,19,0,16
4,32,32,20,0,16
4,32,32,66,0,16
4,32,32,67,0,16
4,32,32,68,1,16
4,32,32,75,0,16
4,32,32,76,1,16
4,32,32,83,0,16
4,32,65,1,-1,-1
4,32,65,9,-1,-1
4,32,65,18,-1,-1
4,32,65,73,-1,-1
4,32,65,74,-1,-1
4,32,65,82,-1,-1
4,33,20,768,0,1
4,33,33,576,1,18
4,33,33,584,0,18
4,33,33,640,1,18
4,33,33,641,1,18
4,33,33,648,0,18
4,33,33,649,0,18
4,33,33,704,1,18
4,33,33,705,1,18
4,33,33,706,0,18
4,33,33,712,0,18
4,33,33,713,0,18
4,33,33,768,1,18
4,33,33,769,1,18
4,33,33,770,0,18
4,33,33,776,0,18
4,33,33,777,1,18
4,33,33,832,0,18
4,33,33,833,0,18
4,33,44,705,0,2
4,33,44,769,0,2
4,34,25,190,0,2
4,34,25,254,0,2
4,34,30,189,0,3
4,34,30,190,0,3
4,34,30,191,0,3
4,34,34,116,0,46
4,34,34,117,1,46
4,34,34,118,1,46
4,34,34,119,1,46
4,34,34,125,0,46
4,34,34,126,0,46
4,34,34,127,0,46
4,34,34,180,0,46
4,34,34,181,1,46
4,34,34,182,1,46
4,34,34,183,1,46
4,34,34,189,0,46
4,34,34,190,1,46
4,34,34,191,0,46
4,34,34,244,0,46
4,34,34,245,1,46
4,34,34,246,1,46
4,34,34,247,1,46
4,34,34,253,0,46
4,34,34,254,0,46
4,34,34,255,0,46
4,34,34,309,1,46
4,34,34,310,1,46
4,34,34,311,1,46
4,34,34,316,0,46
4,34,34,317,0,46
4,34,34,318,1,46
4,34,34,319,0,46
4,34,34,373,1,46
4,34,34,374,1,46
4,34,34,375,1,46
4,34,34,380,0,46
4,34,34,381,0,46
4,34,34,382,0,46
4,34,34,383,0,46
4,34,34,437,1,46
4,34,34,438,1,46
4,34,34,439,1,46
4,34,34,444,0,46
4,34,34,445,1,46
4,34,34,446,1,46
4,34,34,447,1,46
4,34,34,502,0,46
4,34,34,508,0,46
4,34,34,509,0,46
4,34,34,510,0,46
4,34,63,189,0,9
4,34,63,190,0,9
4,34,63,191,1,9
4,34,63,253,1,9
4,34,63,254,1,9
4,34,63,255,1,9
4,34,63,317,1,9
4,34,63,382,1,9
4,34,63,383,1,9
4,34,65,188,-1,-1
4,34,65,252,-1,-1
4,35,0,73,0,4
4,35,0,81,0,4
4,35,0,144,0,4
4,35,0,145,0,4
4,35,1,201,0,11
4,35,1,208,0,11
4,35,1,209,0,11
4,35,1,272,1,11
4,35,1,273,0,11
4,35,1,280,0,11
4,35,1,281,0,11
4,35,1,336,0,11
4,35,1,337,0,11
4,35,1,400,0,11
4,35,1,401,0,11
4,35,2,81,0,2
4,35,2,89,0,2
4,35,4,146,0,5
4,35,4,201,0,5
4,35,4,202,0,5
4,35,4,208,0,5
4,35,4,209,0,5
4,35,5,144,0,4
4,35,5,208,0,4
4,35,5,209,0,4
4,35,5,400,0,4
4,35,6,274,0,3
4,35,6,281,0,3
4,35,6,338,0,3
4,35,8,280,0,2
4,35,8,409,0,2
4,35,10,281,0,2
4,35,10,282,0,2
4,35,13,281,0,6
4,35,13,282,0,6
4,35,13,345,0,6
4,35,13,346,0,6
4,35,13,409,0,6
4,35,13,410,0,6
4,35,14,400,0,4
4,35,14,401,0,4
4,35,14,402,0,4
4,35,14,409,0,4
4,35,19,201,0,5
4,35,19,209,0,5
4,35,19,273,0,5
4,35,19,282,0,5
4,35,19,346,0,5
4,35,35,9,0,35
4,35,35,10,0,35
4,35,35,17,1,35
4,35,35,18,1,35
4,35,35,24,0,35
4,35,35,25,1,35
4,35,35,26,1,35
4,35,35,73,0,35
4,35,35,74,0,35
4,35,35,81,1,35
4,35,35,82,0,35
4,35,35,83,0,35
4,35,35,88,0,35
4,35,35,89,1,35
4,35,35,90,1,35
4,35,35,91,0,35
4,35,35,97,1,35
4,35,35,98,1,35
4,35,35,137,0,35
4,35,35,138,0,35
4,35,35,144,0,35
4,35,35,145,1,35
4,35,35,146,0,35
4,35,35,153,1,35
4,35,35,154,1,35
4,35,35,161,0,35
4,35,35,201,0,35
4,35,35,202,0,35
4,35,35,208,0,35
4,35,35,209,0,35
4,35,35,210,0,35
4,35,35,217,0,35
4,35,35,218,0,35
4,35,35,219,0,35
4,35,35,225,0,35
4,35,38,82,0,4
4,35,38,146,0,4
4,35,38,202,0,4
4,35,38,210,0,4
4,35,41,401,0,3
4,35,41,409,0,3
4,35,41,410,0,3
4,35,48,144,1,3
4,35,48,145,0,3
4,35,48,208,0,3
4,35,53,144,0,8
4,35,53,201,0,8
4,35,53,202,0,8
4,35,53,208,1,8
4,35,53,273,1,8
4,35,53,338,1,8
4,35,53,400,1,8
4,35,53,402,1,8
4,35,58,402,0,1
4,35,65,1,-1,-1
4,35,65,64,-1,-1
4,35,65,65,-1,-1
4,35,65,72,-1,-1
4,35,65,75,-1,-1
4,35,65,80,-1,-1
4,35,65,128,-1,-1
4,35,65,129,-1,-1
4,35,65,130,-1,-1
4,35,65,136,-1,-1
4,35,65,139,-1,-1
4,35,65,147,-1,-1
4,35,65,152,-1,-1
4,35,65,193,-1,-1
4,35,65,194,-1,-1
4,35,65,195,-1,-1
4,35,65,200,-1,-1
4,35,65,203,-1,-1
4,35,65,211,-1,-1
4,35,65,216,-1,-1
4,35,65,224,-1,-1
4,35,65,258,-1,-1
4,35,65,259,-1,-1
4,35,65,265,-1,-1
4,35,65,266,-1,-1
4,35,65,267,-1,-1
4,35,65,275,-1,-1
4,35,65,283,-1,-1
4,35,65,288,-1,-1
4,35,65,289,-1,-1
4,35,65,290,-1,-1
4,35,65,328,-1,-1
4,35,65,329,-1,-1
4,35,65,330,-1,-1
4,35,65,331,-1,-1
4,35,65,339,-1,-1
4,35,65,344,-1,-1
4,35,65,347,-1,-1
4,35,65,352,-1,-1
4,35,65,353,-1,-1
4,35,65,354,-1,-1
4,35,65,393,-1,-1
4,35,65,394,-1,-1
4,35,65,395,-1,-1
4,35,65,403,-1,-1
4,35,65,408,-1,-1
4,35,65,411,-1,-1
4,35,65,416,-1,-1
4,35,65,417,-1,-1
4,35,65,418,-1,-1
4,35,65,457,-1,-1
4,35,65,458,-1,-1
4,35,65,459,-1,-1
4,35,65,464,-1,-1
4,35,65,465,-1,-1
4,35,65,466,-1,-1
4,35,65,467,-1,-1
4,35,65,473,-1,-1
4,35,65,474,-1,-1
4,35,65,475,-1,-1
4,35,65,481,-1,-1
4,35,65,482,-1,-1
4,36,28,453,0,1
4,36,36,261,0,27
4,36,36,262,0,27
4,36,36,263,0,27
4,36,36,269,0,27
4,36,36,270,0,27
4,36,36,271,0,27
4,36,36,324,0,27
4,36,36,325,1,27
4,36,36,326,1,27
4,36,36,327,1,27
4,36,36,333,1,27
4,36,36,334,1,27
4,36,36,335,1,27
4,36,36,388,0,27
4,36,36,389,1,27
4,36,36,390,1,27
4,36,36,391,1,27
4,36,36,397,1,27
4,36,36,398,1,27
4,36,36,399,1,27
4,36,36,453,0,27
4,36,36,454,0,27
4,36,36,455,0,27
4,36,36,461,0,27
4,36,36,462,0,27
4,36,36,463,0,27
4,36,36,526,0,27
4,36,65,198,-1,-1
4,36,65,199,-1,-1
4,36,65,206,-1,-1
4,36,65,207,-1,-1
4,36,65,452,-1,-1
4,36,65,516,-1,-1
4,36,65,517,-1,-1
4,36,65,518,-1,-1
4,36,65,519,-1,-1
4,37,6,245,0,3
4,37,6,309,0,3
4,37,6,373,0,3
4,37,25,245,0,1
4,37,30,53,0,9
4,37,30,54,0,9
4,37,30,55,0,9
4,37,30,117,0,9
4,37,30,118,0,9
4,37,30,119,0,9
4,37,30,181,0,9
4,37,30,182,0,9
4,37,30,183,0,9
4,37,34,45,0,4
4,37,34,53,1,4
4,37,34,54,1,4
4,37,34,55,1,4
4,37,45,437,0,3
4,37,45,438,0,3
4,37,45,439,0,3
4,37,63,118,0,17
4,37,63,119,0,17
4,37,63,181,0,17
4,37,63,182,0,17
4,37,63,183,0,17
4,37,63,245,0,17
4,37,63,246,0,17
4,37,63,247,0,17
4,37,63,309,0,17
4,37,63,310,0,17
4,37,63,311,0,17
4,37,63,318,0,17
4,37,63,319,1,17
4,37,63,373,0,17
4,37,63,374,0,17
4,37,63,375,0,17
4,37,63,381,1,17
4,37,65,36,-1,-1
4,37,65,37,-1,-1
4,37,65,44,-1,-1
4,37,65,46,-1,-1
4,37,65,47,-1,-1
4,37,65,52,-1,-1
4,37,65,60,-1,-1
4,37,65,61,-1,-1
4,37,65,62,-1,-1
4,37,65,100,-1,-1
4,37,65,101,-1,-1
4,37,65,108,-1,-1
4,37,65,109,-1,-1
4,37,65,110,-1,-1
4,37,65,111,-1,-1
4,37,65,116,-1,-1
4,37,65,124,-1,-1
4,37,65,125,-1,-1
4,37,65,126,-1,-1
4,37,65,127,-1,-1
4,37,65,172,-1,-1
4,37,65,173,-1,-1
4,37,65,174,-1,-1
4,37,65,175,-1,-1
4,37,65,180,-1,-1
4,37,65,189,-1,-1
4,37,65,190,-1,-1
4,37,65,191,-1,-1
4,37,65,237,-1,-1
4,37,65,238,-1,-1
4,37,65,239,-1,-1
4,37,65,244,-1,-1
4,37,65,253,-1,-1
4,37,65,254,-1,-1
4,37,65,255,-1,-1
4,37,65,300,-1,-1
4,37,65,301,-1,-1
4,37,65,302,-1,-1
4,37,65,303,-1,-1
4,37,65,308,-1,-1
4,37,65,316,-1,-1
4,37,65,317,-1,-1
4,37,65,365,-1,-1
4,37,65,366,-1,-1
4,37,65,367,-1,-1
4,37,65,372,-1,-1
4,37,65,380,-1,-1
4,37,65,382,-1,-1
4,37,65,383,-1,-1
4,37,65,429,-1,-1
4,37,65,430,-1,-1
4,37,65,431,-1,-1
4,37,65,436,-1,-1
4,37,65,444,-1,-1
4,37,65,445,-1,-1
4,37,65,446,-1,-1
4,37,65,447,-1,-1
4,37,65,493,-1,-1
4,37,65,494,-1,-1
4,37,65,500,-1,-1
4,37,65,501,-1,-1
4,37,65,502,-1,-1
4,37,65,503,-1,-1
4,37,65,508,-1,-1
4,37,65,509,-1,-1
4,38,2,68,0,3
4,38,2,76,0,3
4,38,2,148,0,3
4,38,6,332,0,2
4,38,6,396,0,2
4,38,12,388,0,3
4,38,12,396,0,3
4,38,12,404,0,3
4,38,17,148,0,3
4,38,17,212,0,3
4,38,17,213,0,3
4,38,21,68,0,2
4,38,21,132,0,2
4,38,22,69,0,3
4,38,22,204,0,3
4,38,22,212,0,3
4,38,28,388,0,2
4,38,28,396,0,2
4,38,32,69,0,3
4,38,32,132,0,3
4,38,32,148,0,3
4,38,36,332,0,4
4,38,36,340,0,4
4,38,36,396,0,4
4,38,36,404,0,4
4,38,38,67,0,66
4,38,38,68,0,66
4,38,38,69,0,66
4,38,38,70,0,66
4,38,38,75,0,66
4,38,38,76,0,66
4,38,38,77,0,66
4,38,38,78,0,66
4,38,38,83,0,66
4,38,38,84,0,66
4,38,38,132,1,66
4,38,38,133,1,66
4,38,38,139,1,66
4,38,38,140,1,66
4,38,38,141,0,66
4,38,38,142,0,66
4,38,38,147,1,66
4,38,38,148,1,66
4,38,38,149,0,66
4,38,38,155,0,66
4,38,38,156,0,66
4,38,38,195,1,66
4,38,38,196,1,66
4,38,38,197,0,66
4,38,38,203,1,66
4,38,38,204,1,66
4,38,38,205,0,66
4,38,38,211,0,66
4,38,38,212,1,66
4,38,38,213,0,66
4,38,38,220,0,66
4,38,38,259,0,66
4,38,38,260,1,66
4,38,38,261,0,66
4,38,38,267,0,66
4,38,38,268,1,66
4,38,38,269,0,66
4,38,38,275,0,66
4,38,38,276,1,66
4,38,38,277,0,66
4,38,38,284,0,66
4,38,38,323,0,66
4,38,38,324,1,66
4,38,38,325,0,66
4,38,38,331,0,66
4,38,38,332,1,66
4,38,38,333,0,66
4,38,38,339,0,66
4,38,38,340,0,66
4,38,38,341,0,66
4,38,38,348,0,66
4,38,38,387,0,66
4,38,38,388,1,66
4,38,38,389,0,66
4,38,38,395,0,66
4,38,38,396,1,66
4,38,38,397,0,66
4,38,38,404,0,66
4,38,38,405,0,66
4,38,38,452,0,66
4,38,38,453,0,66
4,38,38,460,0,66
4,38,38,461,0,66
4,38,38,468,0,66
4,38,38,469,1,66
4,38,38,476,0,66
4,38,45,404,0,1
4,38,65,3,-1,-1
4,38,65,4,-1,-1
4,38,65,5,-1,-1
4,38,65,6,-1,-1
4,38,65,11,-1,-1
4,38,65,12,-1,-1
4,38,65,13,-1,-1
4,38,65,20,-1,-1
4,38,65,85,-1,-1
4,38,65,150,-1,-1
4,38,65,206,-1,-1
4,38,65,214,-1,-1
4,38,65,221,-1,-1
4,38,65,270,-1,-1
4,38,65,278,-1,-1
4,38,65,285,-1,-1
4,38,65,334,-1,-1
4,38,65,403,-1,-1
4,38,65,412,-1,-1
4,38,65,467,-1,-1
4,39,20,832,0,6
4,39,20,840,1,6
4,39,20,896,1,6
4,39,20,904,1,6
4,39,20,960,1,6
4,39,20,968,1,6
4,39,26,832,0,5
4,39,26,840,0,5
4,39,26,896,0,5
4,39,26,904,0,5
4,39,26,968,0,5
4,39,33,840,0,1
4,39,37,840,0,3
4,39,37,904,0,3
4,39,37,968,0,3
4,39,65,768,-1,-1
4,39,65,776,-1,-1
4,39,65,784,-1,-1
4,39,65,848,-1,-1
4,39,65,912,-1,-1
4,39,65,969,-1,-1
4,39,65,976,-1,-1
4,40,13,507,0,3
4,40,13,570,0,3
4,40,13,571,0,3
4,40,18,690,0,5
4,40,18,698,0,5
4,40,18,699,0,5
4,40,18,755,0,5
4,40,18,763,0,5
4,40,31,755,0,1
4,40,39,690,0,2
4,40,39,698,0,2
4,40,40,433,0,74
4,40,40,434,0,74
4,40,40,441,0,74
4,40,40,442,0,74
4,40,40,443,0,74
4,40,40,444,0,74
4,40,40,445,0,74
4,40,40,497,0,74
4,40,40,498,0,74
4,40,40,499,0,74
4,40,40,500,0,74
4,40,40,505,0,74
4,40,40,506,1,74
4,40,40,507,1,74
4,40,40,508,1,74
4,40,40,509,0,74
4,40,40,555,0,74
4,40,40,556,0,74
4,40,40,561,0,74
4,40,40,562,1,74
4,40,40,563,1,74
4,40,40,564,1,74
4,40,40,565,0,74
4,40,40,569,0,74
4,40,40,570,1,74
4,40,40,571,1,74
4,40,40,572,1,74
4,40,40,573,0,74
4,40,40,619,0,74
4,40,40,620,0,74
4,40,40,621,0,74
4,40,40,625,0,74
4,40,40,626,1,74
4,40,40,627,1,74
4,40,40,628,1,74
4,40,40,629,0,74
4,40,40,633,0,74
4,40,40,634,1,74
4,40,40,635,1,74
4,40,40,636,1,74
4,40,40,637,0,74
4,40,40,682,0,74
4,40,40,683,0,74
4,40,40,684,0,74
4,40,40,689,0,74
4,40,40,690,1,74
4,40,40,691,1,74
4,40,40,692,1,74
4,40,40,693,0,74
4,40,40,697,0,74
4,40,40,698,1,74
4,40,40,699,1,74
4,40,40,700,1,74
4,40,40,701,0,74
4,40,40,746,0,74
4,40,40,747,0,74
4,40,40,748,0,74
4,40,40,753,0,74
4,40,40,754,0,74
4,40,40,755,1,74
4,40,40,756,1,74
4,40,40,757,0,74
4,40,40,762,0,74
4,40,40,763,1,74
4,40,40,764,0,74
4,40,40,765,0,74
4,40,40,811,0,74
4,40,40,812,0,74
4,40,40,818,0,74
4,40,40,819,0,74
4,40,40,820,0,74
4,40,40,821,0,74
4,40,40,827,0,74
4,40,40,828,0,74
4,40,42,572,0,4
4,40,42,636,0,4
4,40,42,700,0,4
4,40,42,764,0,4
4,40,62,692,0,2
4,40,62,756,0,2
4,40,65,829,-1,-1
4,41,18,688,0,2
4,41,18,753,0,2
4,41,31,744,0,3
4,41,31,752,0,3
4,41,31,753,0,3
4,41,39,552,1,12
4,41,39,561,1,12
4,41,39,562,0,12
4,41,39,616,1,12
4,41,39,625,1,12
4,41,39,626,0,12
4,41,39,680,1,12
4,41,39,681,0,12
4,41,39,688,1,12
4,41,39,744,1,12
4,41,39,752,1,12
4,41,39,753,1,12
4,41,41,424,0,34
4,41,41,480,1,34
4,41,41,488,1,34
4,41,41,489,1,34
4,41,41,496,0,34
4,41,41,497,0,34
4,41,41,498,0,34
4,41,41,544,1,34
4,41,41,552,0,34
4,41,41,553,1,34
4,41,41,554,0,34
4,41,41,561,0,34
4,41,41,562,0,34
4,41,41,608,1,34
4,41,41,616,0,34
4,41,41,617,1,34
4,41,41,618,0,34
4,41,41,625,0,34
4,41,41,626,0,34
4,41,41,672,1,34
4,41,41,673,1,34
4,41,41,674,0,34
4,41,41,680,0,34
4,41,41,681,1,34
4,41,41,682,0,34
4,41,41,689,0,34
4,41,41,690,0,34
4,41,41,736,0,34
4,41,41,737,0,34
4,41,41,744,0,34
4,41,41,745,0,34
4,41,41,746,0,34
4,41,41,753,0,34
4,41,41,754,0,34
4,41,49,488,0,4
4,41,49,561,0,4
4,41,49,562,0,4
4,41,49,626,0,4
4,41,50,562,0,1
4,41,58,561,0,4
4,41,58,562,0,4
4,41,58,625,0,4
4,41,58,681,0,4
4,41,65,499,-1,-1
4,41,65,505,-1,-1
4,41,65,506,-1,-1
4,41,65,560,-1,-1
4,41,65,563,-1,-1
4,41,65,569,-1,-1
4,41,65,570,-1,-1
4,41,65,571,-1,-1
4,41,65,624,-1,-1
4,41,65,627,-1,-1
4,41,65,632,-1,-1
4,41,65,633,-1,-1
4,41,65,634,-1,-1
4,41,65,635,-1,-1
4,41,65,691,-1,-1
4,41,65,696,-1,-1
4,41,65,697,-1,-1
4,41,65,698,-1,-1
4,41,65,760,-1,-1
4,41,65,761,-1,-1
4,41,65,762,-1,-1
4,41,65,800,-1,-1
4,41,65,808,-1,-1
4,41,65,809,-1,-1
4,41,65,816,-1,-1
4,41,65,817,-1,-1
4,41,65,818,-1,-1
4,41,65,824,-1,-1
4,41,65,825,-1,-1
4,42,3,559,0,3
4,42,3,621,0,3
4,42,3,622,0,3
4,42,29,813,0,7
4,42,29,877,0,7
4,42,29,885,0,7
4,42,29,941,0,7
4,42,29,949,0,7
4,42,29,1005,0,7
4,42,29,1013,0,7
4,42,34,493,0,4
4,42,34,494,0,4
4,42,34,501,0,4
4,42,34,503,0,4
4,42,40,685,0,1
4,42,42,430,0,67
4,42,42,431,0,67
4,42,42,436,0,67
4,42,42,437,0,67
4,42,42,438,0,67
4,42,42,439,0,67
4,42,42,445,0,67
4,42,42,446,0,67
4,42,42,447,0,67
4,42,42,492,0,67
4,42,42,493,0,67
4,42,42,494,0,67
4,42,42,495,0,67
4,42,42,500,0,67
4,42,42,501,1,67
4,42,42,502,1,67
4,42,42,503,1,67
4,42,42,508,0,67
4,42,42,509,0,67
4,42,42,510,0,67
4,42,42,511,0,67
4,42,42,556,0,67
4,42,42,557,0,67
4,42,42,558,0,67
4,42,42,559,0,67
4,42,42,564,0,67
4,42,42,565,1,67
4,42,42,566,1,67
4,42,42,567,1,67
4,42,42,573,1,67
4,42,42,574,1,67
4,42,42,575,1,67
4,42,42,621,0,67
4,42,42,622,0,67
4,42,42,623,0,67
4,42,42,628,0,67
4,42,42,629,1,67
4,42,42,630,1,67
4,42,42,631,1,67
4,42,42,637,1,67
4,42,42,638,1,67
4,42,42,639,1,67
4,42,42,685,0,67
4,42,42,686,0,67
4,42,42,687,0,67
4,42,42,693,1,67
4,42,42,694,1,67
4,42,42,695,1,67
4,42,42,701,1,67
4,42,42,702,1,67
4,42,42,703,1,67
4,42,42,749,0,67
4,42,42,750,0,67
4,42,42,751,0,67
4,42,42,757,1,67
4,42,42,758,0,67
4,42,42,759,1,67
4,42,42,765,1,67
4,42,42,766,1,67
4,42,42,767,1,67
4,42,42,815,0,67
4,42,42,821,0,67
4,42,42,822,0,67
4,42,42,823,0,67
4,42,42,829,0,67
4,42,42,830,0,67
4,42,42,831,0,67
4,42,45,501,0,14
4,42,45,502,0,14
4,42,45,503,0,14
4,42,45,565,0,14
4,42,45,566,0,14
4,42,45,567,0,14
4,42,45,629,0,14
4,42,45,630,0,14
4,42,45,631,0,14
4,42,45,693,0,14
4,42,45,694,0,14
4,42,45,695,0,14
4,42,45,757,0,14
4,42,45,758,0,14
4,42,59,686,0,10
4,42,59,749,0,10
4,42,59,877,0,10
4,42,59,941,0,10
4,42,59,942,0,10
4,42,59,943,0,10
4,42,59,949,1,10
4,42,59,1007,0,10
4,42,59,1013,1,10
4,42,59,1014,1,10
4,42,61,749,0,25
4,42,61,750,0,25
4,42,61,751,0,25
4,42,61,757,0,25
4,42,61,813,1,25
4,42,61,814,1,25
4,42,61,815,1,25
4,42,61,877,1,25
4,42,61,878,1,25
4,42,61,879,1,25
4,42,61,885,0,25
4,42,61,886,0,25
4,42,61,887,0,25
4,42,61,941,1,25
4,42,61,942,1,25
4,42,61,943,1,25
4,42,61,949,0,25
4,42,61,950,0,25
4,42,61,951,0,25
4,42,61,1005,1,25
4,42,61,1006,1,25
4,42,61,1007,1,25
4,42,61,1013,0,25
4,42,61,1014,0,25
4,42,61,1015,0,25
4,42,62,757,0,1
4,42,65,422,-1,-1
4,42,65,423,-1,-1
4,42,65,428,-1,-1
4,42,65,429,-1,-1
4,42,65,483,-1,-1
4,42,65,484,-1,-1
4,42,65,485,-1,-1
4,42,65,486,-1,-1
4,42,65,487,-1,-1
4,42,65,491,-1,-1
4,42,65,499,-1,-1
4,42,65,547,-1,-1
